qkey,class_label,wasserstein,regime,neutral_wasserstein,delta_vs_neutral
BETTERPOL1F1E_W36,high,0.1363972316636892,Neutral (N=0),0.1363972316636892,0.0
BETTERPOL1F1I_W36,low,0.2197096328649184,Neutral (N=0),0.2197096328649184,0.0
BETTERPOL1F1I_W36,high,0.24869557786491842,Neutral (N=0),0.24869557786491842,0.0
BETTERPOL2F1A_W36,low,0.08886845999999995,Neutral (N=0),0.08886845999999995,0.0
BETTERPOL2F1A_W36,high,0.027717411092453847,Neutral (N=0),0.027717411092453847,0.0
BETTERPOL2F1C_W36,low,0.10269330083224425,Neutral (N=0),0.10269330083224425,0.0
BETTERPOL2F1C_W36,high,0.10249693083224426,Neutral (N=0),0.10249693083224426,0.0
BETTERPOL2F1D_W36,low,0.13036677952954345,Neutral (N=0),0.13036677952954345,0.0
BETTERPOL2F1D_W36,high,0.11038559599985347,Neutral (N=0),0.11038559599985347,0.0
BETTERPOL2F1F_W36,low,0.12778491730096986,Neutral (N=0),0.12778491730096986,0.0
BETTERPOL2F1F_W36,high,0.12117044736711459,Neutral (N=0),0.12117044736711459,0.0
E5_W36,low,0.12714406947016665,Neutral (N=0),0.12714406947016665,0.0
E5_W36,high,0.35291041944574175,Neutral (N=0),0.35291041944574175,0.0
ESSENBIZF2E_W36,low,0.51499763,Neutral (N=0),0.51499763,0.0
ESSENBIZF2E_W36,high,0.4289918348989086,Neutral (N=0),0.4289918348989086,0.0
ESSENBIZF2J_W36,low,0.2589437311921544,Neutral (N=0),0.2589437311921544,0.0
ESSENBIZF2J_W36,high,0.43202478119215443,Neutral (N=0),0.43202478119215443,0.0
ESSENPOLF1A_W36,low,0.05317326922363541,Neutral (N=0),0.05317326922363541,0.0
ESSENPOLF1A_W36,high,0.1758873045672218,Neutral (N=0),0.1758873045672218,0.0
ESSENPOLF1B_W36,low,0.18666894903016118,Neutral (N=0),0.18666894903016118,0.0
ESSENPOLF1B_W36,high,0.30684563563842526,Neutral (N=0),0.30684563563842526,0.0
ESSENPOLF1D_W36,low,0.17350238000000007,Neutral (N=0),0.17350238000000007,0.0
ESSENPOLF1D_W36,high,0.13516645000000005,Neutral (N=0),0.13516645000000005,0.0
ESSENPOLF1G_W36,low,0.45170548956610096,Neutral (N=0),0.45170548956610096,0.0
ESSENPOLF1G_W36,high,0.44147172956610103,Neutral (N=0),0.44147172956610103,0.0
ESSENPOLF1H_W36,low,0.17548547999999997,Neutral (N=0),0.17548547999999997,0.0
