attribute,group_a,group_b,channel,magnitude,regime,quartile,n_questions,n_predictions,mean_human_gap,strict_accuracy,strict_accuracy_ci95_low,strict_accuracy_ci95_high,tie_aware_accuracy,fractional_accuracy,chance_accuracy,lift_over_chance,lift_ci95_low,lift_ci95_high,bootstrap_p_lift_le_zero
education,Less than high school,High school graduate,steered,4.0,Steered N=4,Q4,122,244,0.3434245913780245,0.2786885245901639,0.2336065573770492,0.3237704918032787,0.2786885245901639,0.2786885245901639,0.3333333333333333,-0.054644808743169404,-0.09972677595628412,-0.0095628415300546,0.9895052473763118
education,Less than high school,College graduate/some postgrad,steered,4.0,Steered N=4,All,486,972,0.25089930296449475,0.4094650205761317,0.39094650205761317,0.4279835390946502,0.4094650205761317,0.4094650205761317,0.3333333333333333,0.0761316872427984,0.05761316872427985,0.09465020576131689,0.0004997501249375312
education,Less than high school,College graduate/some postgrad,steered,4.0,Steered N=4,Q1,121,242,0.06905410319135591,0.3677685950413223,0.32644628099173556,0.4049586776859504,0.3677685950413223,0.3677685950413223,0.3333333333333333,0.034435261707988996,-0.006887052341597755,0.07162534435261708,0.04697651174412794
education,Less than high school,College graduate/some postgrad,steered,4.0,Steered N=4,Q2,122,244,0.15552976945782074,0.4139344262295082,0.38114754098360654,0.44672131147540983,0.4139344262295082,0.4139344262295082,0.3333333333333333,0.0806010928961749,0.04781420765027322,0.11338797814207652,0.0004997501249375312
education,Less than high school,College graduate/some postgrad,steered,4.0,Steered N=4,Q3,121,242,0.26784469192948973,0.4214876033057851,0.384297520661157,0.45454545454545453,0.4214876033057851,0.4214876033057851,0.3333333333333333,0.0881542699724518,0.05096418732782371,0.12121212121212122,0.0004997501249375312
education,Less than high school,College graduate/some postgrad,steered,4.0,Steered N=4,Q4,122,244,0.5098170094858034,0.4344262295081967,0.3975409836065574,0.4672131147540984,0.4344262295081967,0.4344262295081967,0.3333333333333333,0.10109289617486339,0.06420765027322406,0.13387978142076506,0.0004997501249375312
education,Less than high school,High school graduate,steered,6.0,Steered N=6,All,486,972,0.1685863093397156,0.2345679012345679,0.21190843621399177,0.25823045267489714,0.2345679012345679,0.2345679012345679,0.3333333333333333,-0.09876543209876543,-0.12142489711934154,-0.07510288065843618,1.0
education,Less than high school,High school graduate,steered,6.0,Steered N=6,Q1,121,242,0.05022713243882999,0.21074380165289255,0.1652892561983471,0.256198347107438,0.21074380165289255,0.21074380165289255,0.3333333333333333,-0.12258953168044076,-0.1680440771349862,-0.07713498622589532,1.0
education,Less than high school,High school graduate,steered,6.0,Steered N=6,Q2,122,244,0.10533572781477823,0.2540983606557377,0.20491803278688525,0.30327868852459017,0.2540983606557377,0.2540983606557377,0.3333333333333333,-0.0792349726775956,-0.12841530054644806,-0.030054644808743147,0.9980009995002499
education,Less than high school,High school graduate,steered,6.0,Steered N=6,Q3,121,242,0.1744355733262929,0.21074380165289255,0.1693181818181818,0.25206611570247933,0.21074380165289255,0.21074380165289255,0.3333333333333333,-0.12258953168044076,-0.1640151515151515,-0.08126721763085398,1.0
