attribute,class_label,magnitude,mean_entropy_nats,mean_normalized_entropy,mean_effective_options,mean_top_mass,mean_nonordinal_mass,mean_top_is_nonordinal,mean_top_mass_ge_0_9,mean_near_uniform,mean_low_entropy,n_questions
gender,male,4.0,1.2269603723825195,0.9392970056028737,3.4668051339935078,0.38036364268556283,0.003732152635775255,0.0,0.0,0.3441295546558704,0.0,494
gender,male,6.0,1.217113581424851,0.9317248749280583,3.4326238993131857,0.414134182588111,0.003938195936220462,0.004048582995951417,0.0,0.3117408906882591,0.0,494
gender,male,8.0,1.208859260977969,0.9253502721633585,3.404302214211339,0.43245411797394956,0.004045800102258062,0.004048582995951417,0.0,0.29554655870445345,0.0,494
gender,male,10.0,1.2053852105907001,0.9226423608955168,3.392486688633553,0.4401269124975816,0.004076299337946374,0.004048582995951417,0.0,0.2834008097165992,0.0,494
gender,male,12.0,1.2006401921781304,0.9189604594130927,3.3764038252021797,0.4485853046932935,0.004109136558629556,0.004048582995951417,0.0,0.2550607287449393,0.0,494
gender,male,14.0,1.1996538643827204,0.9181723254871641,3.3731276835263633,0.4506243474921171,0.004115806810638799,0.004048582995951417,0.0,0.2550607287449393,0.0,494
gender,male,16.0,1.1957780954470731,0.9151766160070106,3.360042848861202,0.4561345037472736,0.0041387179291602575,0.004048582995951417,0.0,0.22267206477732793,0.0,494
gender,male,18.0,1.1954477179072889,0.914917321398222,3.3589714801750468,0.4569091381546282,0.004155641047146161,0.004048582995951417,0.0,0.20647773279352227,0.0,494
gender,male,20.0,1.1951342769660716,0.9146082326036445,3.3581257982913364,0.4580909713912875,0.004153572781410224,0.004048582995951417,0.0,0.19230769230769232,0.0,494
socioeco,high,0.0,0.18687959335521254,0.14053028233855472,1.2590715574155766,0.9205946852129716,0.008459676410151827,0.008097165991902834,0.7469635627530364,0.006072874493927126,0.6619433198380567,494
socioeco,high,2.0,1.1443649885372418,0.8708036828762572,3.223397247818988,0.4872666117575158,0.012267174277324187,0.020242914979757085,0.0,0.13562753036437247,0.0,494
socioeco,high,4.0,1.20642132587699,0.9212376463365636,3.400875832014681,0.43713743452029635,0.011784849951289983,0.020242914979757085,0.0,0.21862348178137653,0.0,494
