qkey,attribute,class_label,group,channel,magnitude,wasserstein,total_variation
GAP21Q15_a_W82,socioeco,mid,"$50,000-$75,000",declared,,0.791781261673098,0.6516621431439135
GAP21Q15_a_W82,socioeco,high,"$100,000 or more",declared,,0.721378859219663,0.6501223293750373
GAP21Q15_b_W82,gender,male,Male,declared,,0.5687022237274133,0.517306194382912
GAP21Q15_b_W82,gender,female,Female,declared,,0.618402109436155,0.5426780075266033
GAP21Q15_b_W82,age,adult,30-49,declared,,0.7443580490637444,0.6074755395173884
GAP21Q15_b_W82,age,older_adult,65+,declared,,0.7343629986800319,0.6115793368176559
GAP21Q15_b_W82,education,some schooling,Less than high school,declared,,0.7193571619148682,0.5685025838383598
GAP21Q15_b_W82,education,high school,High school graduate,declared,,0.7405527229890112,0.590674621574006
GAP21Q15_b_W82,education,college and more,College graduate/some postgrad,declared,,0.8269081622653278,0.6876256437471434
GAP21Q15_b_W82,socioeco,low,"Less than $30,000",declared,,0.7189048571107748,0.5432210384881493
GAP21Q15_b_W82,socioeco,mid,"$50,000-$75,000",declared,,0.8063627586457974,0.6705388092718959
GAP21Q15_b_W82,socioeco,high,"$100,000 or more",declared,,0.8698520741408932,0.6990113621545759
GAP21Q15_c_W82,gender,male,Male,declared,,0.6746427367464274,0.6144291461442914
GAP21Q15_c_W82,gender,female,Female,declared,,0.6124139100000001,0.5471504
GAP21Q15_c_W82,age,adult,30-49,declared,,0.7804092688989435,0.6612490494137446
GAP21Q15_c_W82,age,older_adult,65+,declared,,0.8600624100000002,0.70977426
GAP21Q15_c_W82,education,some schooling,Less than high school,declared,,0.6537642716461501,0.5543385408920831
GAP21Q15_c_W82,education,high school,High school graduate,declared,,0.791100050750608,0.6436082403980832
GAP21Q15_c_W82,education,college and more,College graduate/some postgrad,declared,,0.7240125981510405,0.6330377090418116
GAP21Q15_c_W82,socioeco,low,"Less than $30,000",declared,,0.7155465562359244,0.5978520254634838
GAP21Q15_c_W82,socioeco,mid,"$50,000-$75,000",declared,,0.8376378220771225,0.6975705511124258
GAP21Q15_c_W82,socioeco,high,"$100,000 or more",declared,,0.7939565402657357,0.6721596048723323
GAP21Q15_d_W82,gender,male,Male,declared,,1.2512898703917603,0.7605863462474098
GAP21Q15_d_W82,gender,female,Female,declared,,0.8953492517036978,0.5753803754569687
GAP21Q15_d_W82,age,adult,30-49,declared,,1.193933389959926,0.7751363333261262
GAP21Q15_d_W82,age,older_adult,65+,declared,,1.2968553233664617,0.8411343177747788
GAP21Q15_d_W82,education,some schooling,Less than high school,declared,,1.058181101965281,0.7377504010771361
GAP21Q15_d_W82,education,high school,High school graduate,declared,,1.200659821053315,0.7604332605572897
GAP21Q15_d_W82,education,college and more,College graduate/some postgrad,declared,,1.2098377515794243,0.8127130856767704
GAP21Q15_d_W82,socioeco,low,"Less than $30,000",declared,,1.0376746335291585,0.7016930919127036
GAP21Q15_d_W82,socioeco,mid,"$50,000-$75,000",declared,,1.299995091490838,0.8472679508076565
GAP21Q15_d_W82,socioeco,high,"$100,000 or more",declared,,1.2311329245655478,0.7884439383435774
GAP21Q15_e_W82,gender,male,Male,declared,,0.5958974257712701,0.5798398481776098
GAP21Q15_e_W82,gender,female,Female,declared,,0.5641659512318871,0.5434281158563844
GAP21Q15_e_W82,age,adult,30-49,declared,,0.7419542072642147,0.6505385685929804
GAP21Q15_e_W82,age,older_adult,65+,declared,,0.9212693075214283,0.7486669487003289
GAP21Q15_e_W82,education,some schooling,Less than high school,declared,,0.7863287791700606,0.6347666095539441
GAP21Q15_e_W82,education,high school,High school graduate,declared,,0.7229266793098614,0.6079113096375341
GAP21Q15_e_W82,education,college and more,College graduate/some postgrad,declared,,0.8561858546430634,0.7189280023911133
GAP21Q15_e_W82,socioeco,low,"Less than $30,000",declared,,0.7367969086713018,0.604629636729243
GAP21Q15_e_W82,socioeco,mid,"$50,000-$75,000",declared,,0.8747400419001058,0.7372819210109511
GAP21Q15_e_W82,socioeco,high,"$100,000 or more",declared,,0.886130412652116,0.7383154234057244
GAP21Q15_f_W82,gender,male,Male,declared,,0.7761713670277316,0.6015012164328148
GAP21Q15_f_W82,gender,female,Female,declared,,0.700004617897018,0.5662489289077558
GAP21Q15_f_W82,age,adult,30-49,declared,,0.9566918374242782,0.6896319557960717
GAP21Q15_f_W82,age,older_adult,65+,declared,,0.8590360605827465,0.6549815003071697
GAP21Q15_f_W82,education,some schooling,Less than high school,declared,,1.033953478892366,0.7356669522425167
GAP21Q15_f_W82,education,high school,High school graduate,declared,,0.791227702773311,0.6073957914254489
GAP21Q15_f_W82,education,college and more,College graduate/some postgrad,declared,,0.912101201192999,0.6836895255227198
GAP21Q15_f_W82,socioeco,low,"Less than $30,000",declared,,0.7336999379838323,0.5762017641002503
GAP21Q15_f_W82,socioeco,mid,"$50,000-$75,000",declared,,0.99403837160865,0.7249226181292506
GAP21Q15_f_W82,socioeco,high,"$100,000 or more",declared,,0.978966523497828,0.6898554547893585
GAP21Q17_W82,gender,male,Male,declared,,0.5826895089862085,0.49205003326710384
GAP21Q17_W82,gender,female,Female,declared,,0.7994814467428729,0.6364256099884444
GAP21Q17_W82,age,adult,30-49,declared,,0.7147537526205476,0.5815027804851914
GAP21Q17_W82,age,older_adult,65+,declared,,0.5790354160222362,0.502677841079658
GAP21Q17_W82,education,some schooling,Less than high school,declared,,0.7727940783043595,0.5006262332808785
GAP21Q17_W82,education,high school,High school graduate,declared,,0.4972369650665318,0.47920034625757785
GAP21Q17_W82,education,college and more,College graduate/some postgrad,declared,,0.8368911560858023,0.6596529904392617
GAP21Q17_W82,socioeco,low,"Less than $30,000",declared,,0.6743459315576766,0.49735082291085697
GAP21Q17_W82,socioeco,mid,"$50,000-$75,000",declared,,0.6199845574364203,0.5082568206135049
GAP21Q17_W82,socioeco,high,"$100,000 or more",declared,,0.7828849222447973,0.6069382873855991
GAP21Q19_a_W82,gender,male,Male,declared,,1.299659169208967,0.5367225855445286
GAP21Q19_a_W82,gender,female,Female,declared,,1.6233662743191581,0.6862080258132282
GAP21Q19_a_W82,age,adult,30-49,declared,,0.8211386285422119,0.4155113921141309
GAP21Q19_a_W82,age,older_adult,65+,declared,,0.17016620227290502,0.17016620227290508
GAP21Q19_a_W82,education,some schooling,Less than high school,declared,,1.7380746861247816,0.7274633173747853
GAP21Q19_a_W82,education,high school,High school graduate,declared,,1.0038813950240442,0.430033818927266
GAP21Q19_a_W82,education,college and more,College graduate/some postgrad,declared,,1.140207414624976,0.4783248634475748
GAP21Q19_a_W82,socioeco,low,"Less than $30,000",declared,,1.174128509273626,0.5127285477283183
GAP21Q19_a_W82,socioeco,mid,"$50,000-$75,000",declared,,0.6180639613117571,0.3628949740475571
GAP21Q19_a_W82,socioeco,high,"$100,000 or more",declared,,1.6956040916405768,0.7408811317536983
GAP21Q19_b_W82,gender,male,Male,declared,,0.3597743564022564,0.19008365809916344
GAP21Q19_b_W82,gender,female,Female,declared,,0.38803956165343634,0.33278075786885997
GAP21Q19_b_W82,age,adult,30-49,declared,,0.7183146699638427,0.38421790397971456
GAP21Q19_b_W82,age,older_adult,65+,declared,,1.6047337666031765,0.6437895107163111
GAP21Q19_b_W82,education,some schooling,Less than high school,declared,,0.6875316882139108,0.513481191871358
GAP21Q19_b_W82,education,high school,High school graduate,declared,,0.48620365941904653,0.2674280215955904
GAP21Q19_b_W82,education,college and more,College graduate/some postgrad,declared,,1.7636942469593464,0.763584996848047
GAP21Q19_b_W82,socioeco,low,"Less than $30,000",declared,,0.70579750843369,0.5279278916755537
GAP21Q19_b_W82,socioeco,mid,"$50,000-$75,000",declared,,0.558621765010843,0.33948287116514075
GAP21Q19_b_W82,socioeco,high,"$100,000 or more",declared,,0.35931733269073374,0.3353452517479881
GAP21Q19_c_W82,gender,male,Male,declared,,0.33574627798232437,0.18642298490780507
GAP21Q19_c_W82,gender,female,Female,declared,,0.3804524034079159,0.287320550400208
GAP21Q19_c_W82,age,adult,30-49,declared,,0.32886866000000015,0.22560070000000002
GAP21Q19_c_W82,age,older_adult,65+,declared,,1.3901366200000003,0.56387507
GAP21Q19_c_W82,education,some schooling,Less than high school,declared,,0.8557711812249292,0.616998710840606
GAP21Q19_c_W82,education,high school,High school graduate,declared,,0.2798709947575967,0.2572883758743954
GAP21Q19_c_W82,education,college and more,College graduate/some postgrad,declared,,1.4370813403176805,0.5850136140867628
GAP21Q19_c_W82,socioeco,low,"Less than $30,000",declared,,0.7667560650254555,0.568220666942854
GAP21Q19_c_W82,socioeco,mid,"$50,000-$75,000",declared,,0.34828467495028553,0.31810543054205637
GAP21Q19_c_W82,socioeco,high,"$100,000 or more",declared,,0.4943434069963114,0.3804752280317914
GAP21Q19_d_W82,gender,male,Male,declared,,0.8815405873572197,0.4565202936530587
GAP21Q19_d_W82,gender,female,Female,declared,,0.7141647759191537,0.5872300916218458
GAP21Q19_d_W82,age,adult,30-49,declared,,0.6472757162254609,0.5773235727887063
GAP21Q19_d_W82,age,older_adult,65+,declared,,0.5545581030706195,0.4426549150015451
GAP21Q19_d_W82,education,some schooling,Less than high school,declared,,1.1484097161696563,0.7316809071371178
GAP21Q19_d_W82,education,high school,High school graduate,declared,,0.5215818186750039,0.44728315223539733
GAP21Q19_d_W82,education,college and more,College graduate/some postgrad,declared,,0.722422245613167,0.5491019937631428
GAP21Q19_d_W82,socioeco,low,"Less than $30,000",declared,,1.3788629441814129,0.7647972661709659
GAP21Q19_d_W82,socioeco,mid,"$50,000-$75,000",declared,,0.6977566625899845,0.45649802893233793
GAP21Q19_d_W82,socioeco,high,"$100,000 or more",declared,,0.8975802501972112,0.4979335807308817
GAP21Q19_e_W82,gender,male,Male,declared,,0.793209060962081,0.49419029501411715
GAP21Q19_e_W82,gender,female,Female,declared,,0.7000727551845204,0.6276310681708283
GAP21Q19_e_W82,age,adult,30-49,declared,,0.7284431168208477,0.6771611412684354
GAP21Q19_e_W82,age,older_adult,65+,declared,,0.655936601302511,0.5636676036328898
GAP21Q19_e_W82,education,some schooling,Less than high school,declared,,1.301901765493568,0.7806020040633382
GAP21Q19_e_W82,education,high school,High school graduate,declared,,0.6497816326039454,0.5952388157568416
GAP21Q19_e_W82,education,college and more,College graduate/some postgrad,declared,,0.8666538040926366,0.6774718648839141
GAP21Q19_e_W82,socioeco,low,"Less than $30,000",declared,,1.2021111452016107,0.7050815368171779
GAP21Q19_e_W82,socioeco,mid,"$50,000-$75,000",declared,,0.8201939253586868,0.5170229464120316
GAP21Q19_e_W82,socioeco,high,"$100,000 or more",declared,,0.9070248344377899,0.5093981834295807
GAP21Q21_a_W82,gender,male,Male,declared,,0.41122283416719474,0.3107857928719846
GAP21Q21_a_W82,gender,female,Female,declared,,0.3887504343372804,0.33237185708370676
GAP21Q21_a_W82,age,adult,30-49,declared,,0.5025083450250833,0.2877165528771656
GAP21Q21_a_W82,age,older_adult,65+,declared,,0.984977062478307,0.5190562679999254
GAP21Q21_a_W82,education,some schooling,Less than high school,declared,,1.0646520803303146,0.5370708733522638
GAP21Q21_a_W82,education,high school,High school graduate,declared,,0.35171982488136727,0.3231598220449703
GAP21Q21_a_W82,education,college and more,College graduate/some postgrad,declared,,0.32432081600305285,0.27661856441033467
GAP21Q21_a_W82,socioeco,low,"Less than $30,000",declared,,0.48877536066160976,0.3162935714018092
GAP21Q21_a_W82,socioeco,mid,"$50,000-$75,000",declared,,1.0387529143986713,0.5118607637866716
GAP21Q21_a_W82,socioeco,high,"$100,000 or more",declared,,0.49538990558603124,0.29682732335478185
GAP21Q21_e_W82,gender,male,Male,declared,,0.8284409035735084,0.6292362882983462
GAP21Q21_e_W82,gender,female,Female,declared,,0.8132414597884609,0.628742951195619
GAP21Q21_e_W82,age,adult,30-49,declared,,0.4486570981111072,0.3421461362636222
GAP21Q21_e_W82,age,older_adult,65+,declared,,0.31466205279928205,0.17986846337428009
GAP21Q21_e_W82,education,some schooling,Less than high school,declared,,0.855957950060248,0.42516702347620194
GAP21Q21_e_W82,education,high school,High school graduate,declared,,0.40770927755005426,0.3426228530235619
GAP21Q21_e_W82,education,college and more,College graduate/some postgrad,declared,,0.49962775092920775,0.39213510404139157
GAP21Q21_e_W82,socioeco,low,"Less than $30,000",declared,,0.5784534781444661,0.4263055840402199
GAP21Q21_e_W82,socioeco,mid,"$50,000-$75,000",declared,,0.5012273795066221,0.3574138470097359
GAP21Q21_e_W82,socioeco,high,"$100,000 or more",declared,,0.46117062,0.43364533000000005
GAP21Q23_W82,gender,male,Male,declared,,1.2200369023921702,0.5814587964692957
GAP21Q23_W82,gender,female,Female,declared,,1.3139445712066795,0.5390207347793439
GAP21Q23_W82,age,adult,30-49,declared,,1.6056225701145437,0.6936791208523573
GAP21Q23_W82,age,older_adult,65+,declared,,1.1927589981696674,0.5823644936845178
GAP21Q23_W82,education,some schooling,Less than high school,declared,,1.6692674271239158,0.6394632899248713
GAP21Q23_W82,education,high school,High school graduate,declared,,1.6237926451448832,0.7192898283541295
GAP21Q23_W82,education,college and more,College graduate/some postgrad,declared,,0.8101091865216149,0.40525797286601406
GAP21Q23_W82,socioeco,low,"Less than $30,000",declared,,0.9005912786963903,0.4074624574508743
GAP21Q23_W82,socioeco,mid,"$50,000-$75,000",declared,,0.8001839774170953,0.35703489646119035
GAP21Q23_W82,socioeco,high,"$100,000 or more",declared,,1.3901361539007016,0.5695806187838581
GAP21Q24_W82,gender,male,Male,declared,,0.4737128339920917,0.43580080696905527
GAP21Q24_W82,gender,female,Female,declared,,0.5843149720390426,0.4881336105619758
GAP21Q24_W82,age,adult,30-49,declared,,0.5487355388470225,0.3475812259543572
GAP21Q24_W82,age,older_adult,65+,declared,,0.27941951194120207,0.23061947569525235
GAP21Q24_W82,education,some schooling,Less than high school,declared,,1.6510316200000004,0.75983613
GAP21Q24_W82,education,high school,High school graduate,declared,,0.47736461000000024,0.28611542999999995
GAP21Q24_W82,education,college and more,College graduate/some postgrad,declared,,0.3006537399999998,0.29484797000000007
GAP21Q24_W82,socioeco,low,"Less than $30,000",declared,,0.836497368980951,0.513060252187346
GAP21Q24_W82,socioeco,mid,"$50,000-$75,000",declared,,0.4954129825428034,0.3055175055898228
GAP21Q24_W82,socioeco,high,"$100,000 or more",declared,,0.8944096479547889,0.42833976173450633
GAP21Q25_W82,gender,male,Male,declared,,0.7058625610840388,0.42544239291828956
GAP21Q25_W82,gender,female,Female,declared,,0.6936697683204427,0.4517079311875099
GAP21Q25_W82,age,adult,30-49,declared,,1.2068234535233153,0.6452056422839423
GAP21Q25_W82,age,older_adult,65+,declared,,0.8543791493178466,0.5884414309445261
GAP21Q25_W82,education,some schooling,Less than high school,declared,,1.7294648658565752,0.7275447962807946
GAP21Q25_W82,education,high school,High school graduate,declared,,0.9909007625766209,0.5974490392414292
GAP21Q25_W82,education,college and more,College graduate/some postgrad,declared,,1.1260971881283697,0.6095386540880385
GAP21Q25_W82,socioeco,low,"Less than $30,000",declared,,1.733817750444363,0.7513214810199006
GAP21Q25_W82,socioeco,mid,"$50,000-$75,000",declared,,1.2006195791353336,0.6631252538627369
GAP21Q25_W82,socioeco,high,"$100,000 or more",declared,,1.0718482936939124,0.48954529279899683
GAP21Q26_a_W82,gender,male,Male,declared,,1.371422886127418,0.8150241242274763
GAP21Q26_a_W82,gender,female,Female,declared,,1.4347249442119439,0.8547897468435398
GAP21Q26_a_W82,age,adult,30-49,declared,,0.8844526259326938,0.6158145089958464
GAP21Q26_a_W82,age,older_adult,65+,declared,,0.5088562953133177,0.5088562953133176
GAP21Q26_a_W82,education,some schooling,Less than high school,declared,,0.6650800616978638,0.47934006570875903
GAP21Q26_a_W82,education,high school,High school graduate,declared,,1.0162432027101347,0.6944735063638223
GAP21Q26_a_W82,education,college and more,College graduate/some postgrad,declared,,1.4991865003372205,0.7991958804843771
GAP21Q26_a_W82,socioeco,low,"Less than $30,000",declared,,0.5098625807954127,0.4524737440033591
GAP21Q26_a_W82,socioeco,mid,"$50,000-$75,000",declared,,0.41524135191792744,0.38076600122845194
GAP21Q26_a_W82,socioeco,high,"$100,000 or more",declared,,0.7999118328714434,0.4967504252086951
GAP21Q26_b_W82,gender,male,Male,declared,,1.2881720625730173,0.8018246271432964
GAP21Q26_b_W82,gender,female,Female,declared,,1.3633615332364892,0.9153457015215483
GAP21Q26_b_W82,age,adult,30-49,declared,,1.0368930600000001,0.7632104899999997
GAP21Q26_b_W82,age,older_adult,65+,declared,,0.931114965660601,0.619312470949069
GAP21Q26_b_W82,education,some schooling,Less than high school,declared,,0.7408035774080357,0.5178122351781224
GAP21Q26_b_W82,education,high school,High school graduate,declared,,1.1938900017417393,0.7778014826717558
GAP21Q26_b_W82,education,college and more,College graduate/some postgrad,declared,,1.4231330472127435,0.8810474749058574
GAP21Q26_b_W82,socioeco,low,"Less than $30,000",declared,,0.4542752954572473,0.43592765564072344
GAP21Q26_b_W82,socioeco,mid,"$50,000-$75,000",declared,,0.638913317170198,0.5745961826708618
GAP21Q26_b_W82,socioeco,high,"$100,000 or more",declared,,0.7822971005802899,0.6055064185005812
GAP21Q26_c_W82,gender,male,Male,declared,,1.3775279305846118,0.5990919877385953
GAP21Q26_c_W82,gender,female,Female,declared,,0.6275764808513816,0.4040151930627519
GAP21Q26_c_W82,age,adult,30-49,declared,,0.8842845146962318,0.43407425461739224
GAP21Q26_c_W82,age,older_adult,65+,declared,,2.055946305945369,0.8081210981184495
GAP21Q26_c_W82,education,some schooling,Less than high school,declared,,0.24764912999999994,0.24764913000000002
GAP21Q26_c_W82,education,high school,High school graduate,declared,,1.2221151600064994,0.5647835878988083
GAP21Q26_c_W82,education,college and more,College graduate/some postgrad,declared,,1.934520570557349,0.7725603757175233
GAP21Q26_c_W82,socioeco,low,"Less than $30,000",declared,,0.25010069,0.19642892
GAP21Q26_c_W82,socioeco,mid,"$50,000-$75,000",declared,,1.2491058227846568,0.5552823142956707
GAP21Q26_c_W82,socioeco,high,"$100,000 or more",declared,,0.44950590876084795,0.3828198748627534
GAP21Q27_W82,gender,male,Male,declared,,0.19564348340209353,0.3912869668041872
GAP21Q27_W82,gender,female,Female,declared,,0.19249236999999994,0.38498474000000005
GAP21Q27_W82,age,adult,30-49,declared,,0.2969030134016437,0.5938060268032874
GAP21Q27_W82,age,older_adult,65+,declared,,0.32443061175569393,0.6488612235113879
GAP21Q27_W82,education,some schooling,Less than high school,declared,,0.18310003952716997,0.36620007905433993
GAP21Q27_W82,education,high school,High school graduate,declared,,0.25579123500000006,0.51158247
GAP21Q27_W82,education,college and more,College graduate/some postgrad,declared,,0.2761740513834129,0.5523481027668256
GAP21Q27_W82,socioeco,low,"Less than $30,000",declared,,0.20217137378308803,0.40434274756617616
GAP21Q27_W82,socioeco,mid,"$50,000-$75,000",declared,,0.2867044984951861,0.5734089969903722
GAP21Q27_W82,socioeco,high,"$100,000 or more",declared,,0.16679367538959536,0.33358735077919077
GAP21Q28_W82,gender,male,Male,declared,,0.7152877771528778,0.6115360361153603
GAP21Q28_W82,gender,female,Female,declared,,0.5528047624713794,0.5267269971819072
GAP21Q28_W82,age,adult,30-49,declared,,0.9040951430976827,0.5803356262504871
GAP21Q28_W82,age,older_adult,65+,declared,,0.43054878603196645,0.3184251984780964
GAP21Q28_W82,education,some schooling,Less than high school,declared,,1.2631754635122083,0.6548345429857068
GAP21Q28_W82,education,high school,High school graduate,declared,,0.5161180438890449,0.49963608729558606
GAP21Q28_W82,education,college and more,College graduate/some postgrad,declared,,0.6640005336468506,0.5549925378866064
GAP21Q28_W82,socioeco,low,"Less than $30,000",declared,,0.6911955743716603,0.3820968047363248
GAP21Q28_W82,socioeco,mid,"$50,000-$75,000",declared,,0.6612705071840608,0.3458246459167075
GAP21Q28_W82,socioeco,high,"$100,000 or more",declared,,0.7550666513727406,0.5346292458305231
GAP21Q31_W82,gender,male,Male,declared,,0.6296912245736324,0.37859982031387907
GAP21Q31_W82,gender,female,Female,declared,,0.33716823578202393,0.3056317780645196
GAP21Q31_W82,age,adult,30-49,declared,,0.5987534805611323,0.3780470535936483
GAP21Q31_W82,age,older_adult,65+,declared,,1.2639829392343631,0.7300891792393048
GAP21Q31_W82,education,some schooling,Less than high school,declared,,1.4065291350749267,0.6620428518432091
GAP21Q31_W82,education,high school,High school graduate,declared,,0.3502495375475372,0.35024953754753707
GAP21Q31_W82,education,college and more,College graduate/some postgrad,declared,,0.3912019039120191,0.38812753388127536
GAP21Q31_W82,socioeco,low,"Less than $30,000",declared,,0.6419768568042168,0.4375856917913031
GAP21Q31_W82,socioeco,mid,"$50,000-$75,000",declared,,1.247188883021618,0.6873597413906013
GAP21Q31_W82,socioeco,high,"$100,000 or more",declared,,0.9338429652749592,0.5174620582410693
GAP21Q32_W82,gender,male,Male,declared,,0.4747179057724287,0.4747179057724287
GAP21Q32_W82,gender,female,Female,declared,,0.6406142046642195,0.46377569214529574
GAP21Q32_W82,age,adult,30-49,declared,,0.5267824764326194,0.435579063118215
GAP21Q32_W82,age,older_adult,65+,declared,,0.5169854090263565,0.36348411731028485
GAP21Q32_W82,education,some schooling,Less than high school,declared,,0.9721104361445706,0.6207423645255878
GAP21Q32_W82,education,high school,High school graduate,declared,,0.7609418199999995,0.55317542
GAP21Q32_W82,education,college and more,College graduate/some postgrad,declared,,0.5760546510760131,0.4649036946972811
GAP21Q32_W82,socioeco,low,"Less than $30,000",declared,,0.4179528298963694,0.405362136784864
GAP21Q32_W82,socioeco,mid,"$50,000-$75,000",declared,,0.4137190713862681,0.41371907138626823
GAP21Q32_W82,socioeco,high,"$100,000 or more",declared,,0.3713291524546114,0.35353729935064226
GAP21Q33_c_W82,gender,male,Male,declared,,0.37353899822444947,0.37353899822444936
GAP21Q33_c_W82,gender,female,Female,declared,,0.5425289753716822,0.48835149343964734
GAP21Q33_c_W82,age,adult,30-49,declared,,0.4098133865160728,0.40981338651607274
GAP21Q33_c_W82,age,older_adult,65+,declared,,0.5509255362334382,0.41699922385509314
GAP21Q33_c_W82,education,some schooling,Less than high school,declared,,0.7351587827226023,0.5310807845939354
GAP21Q33_c_W82,education,high school,High school graduate,declared,,0.4383022696696038,0.43830226966960373
GAP21Q33_c_W82,education,college and more,College graduate/some postgrad,declared,,0.5296156159447809,0.509893807695818
GAP21Q33_c_W82,socioeco,low,"Less than $30,000",declared,,0.4664305451182275,0.4664305451182277
GAP21Q33_c_W82,socioeco,mid,"$50,000-$75,000",declared,,0.6615812258342764,0.5754012518239695
GAP21Q33_c_W82,socioeco,high,"$100,000 or more",declared,,0.41967256556977073,0.41967256556977073
GAP21Q33_g_W82,gender,male,Male,declared,,0.7688843815189503,0.5741228691486306
GAP21Q33_g_W82,gender,female,Female,declared,,0.7264711000000001,0.5678469500000001
GAP21Q33_g_W82,age,adult,30-49,declared,,0.5842047255469431,0.5004233794284141
GAP21Q33_g_W82,age,older_adult,65+,declared,,0.48130821000000007,0.44128808
GAP21Q33_g_W82,education,some schooling,Less than high school,declared,,0.8364164170894259,0.49642947852148883
GAP21Q33_g_W82,education,high school,High school graduate,declared,,0.9797256535165002,0.6449191522604316
GAP21Q33_g_W82,education,college and more,College graduate/some postgrad,declared,,0.38409720307421574,0.3840972030742157
GAP21Q33_g_W82,socioeco,low,"Less than $30,000",declared,,1.0724695937351114,0.7067385657169474
GAP21Q33_g_W82,socioeco,mid,"$50,000-$75,000",declared,,0.849235583818586,0.6523564920520788
GAP21Q33_g_W82,socioeco,high,"$100,000 or more",declared,,0.85129691,0.62197466
GAP21Q33_i_W82,gender,male,Male,declared,,0.26403180160396644,0.26403180160396644
GAP21Q33_i_W82,gender,female,Female,declared,,0.37972437603479725,0.37972437603479725
GAP21Q33_i_W82,age,adult,30-49,declared,,0.6852286731477133,0.5146094648539055
GAP21Q33_i_W82,age,older_adult,65+,declared,,0.9509718664364362,0.594443209916172
GAP21Q33_i_W82,education,some schooling,Less than high school,declared,,1.0754996839418567,0.5864613627748418
GAP21Q33_i_W82,education,high school,High school graduate,declared,,0.9170367207207271,0.6022591358057275
GAP21Q33_i_W82,education,college and more,College graduate/some postgrad,declared,,0.4866268961722394,0.4866268961722394
GAP21Q33_i_W82,socioeco,low,"Less than $30,000",declared,,0.8795446186087628,0.5582063610365455
GAP21Q33_i_W82,socioeco,mid,"$50,000-$75,000",declared,,0.5968878327300631,0.4899036660109527
GAP21Q33_i_W82,socioeco,high,"$100,000 or more",declared,,0.314706268917049,0.3147062689170489
GAP21Q33_j_W82,gender,male,Male,declared,,0.4787449552125507,0.3867015461329846
GAP21Q33_j_W82,gender,female,Female,declared,,0.47065056913057074,0.3929960617765797
GAP21Q33_j_W82,age,adult,30-49,declared,,0.35711047896450054,0.32661854552681824
GAP21Q33_j_W82,age,older_adult,65+,declared,,0.4375282766048919,0.30788025998612417
GAP21Q33_j_W82,education,some schooling,Less than high school,declared,,0.9152607233510015,0.5860912171693635
GAP21Q33_j_W82,education,high school,High school graduate,declared,,0.47662436880502795,0.476624368805028
GAP21Q33_j_W82,education,college and more,College graduate/some postgrad,declared,,0.4288552719962464,0.35616712907995723
GAP21Q33_j_W82,socioeco,low,"Less than $30,000",declared,,0.6119614437262032,0.5270219567197413
GAP21Q33_j_W82,socioeco,mid,"$50,000-$75,000",declared,,0.6053708699444635,0.45845373000480727
GAP21Q33_j_W82,socioeco,high,"$100,000 or more",declared,,0.2395694,0.2395694
GAP21Q33_m_W82,gender,male,Male,declared,,0.5861211752760557,0.35980387931925345
GAP21Q33_m_W82,gender,female,Female,declared,,0.12857470469346444,0.12857470469346438
GAP21Q33_m_W82,age,adult,30-49,declared,,0.4876130074008648,0.3306674152330522
GAP21Q33_m_W82,age,older_adult,65+,declared,,1.1696304581031063,0.6032727571897583
GAP21Q33_m_W82,education,some schooling,Less than high school,declared,,1.4420699462008193,0.7220519896826735
GAP21Q33_m_W82,education,high school,High school graduate,declared,,0.5252120878666066,0.37361131769926725
GAP21Q33_m_W82,education,college and more,College graduate/some postgrad,declared,,0.23275455972478742,0.23275455972478742
GAP21Q33_m_W82,socioeco,low,"Less than $30,000",declared,,0.7674166875095059,0.486928759041207
GAP21Q33_m_W82,socioeco,mid,"$50,000-$75,000",declared,,1.096177423615171,0.5978974563434589
GAP21Q33_m_W82,socioeco,high,"$100,000 or more",declared,,0.3821681382867975,0.2738675254822113
GAP21Q33_n_W82,gender,male,Male,declared,,0.40852008212797514,0.4085200821279752
GAP21Q33_n_W82,gender,female,Female,declared,,0.4997811378209064,0.4786291642332489
GAP21Q33_n_W82,age,adult,30-49,declared,,0.6914141921943923,0.5947117679005269
GAP21Q33_n_W82,age,older_adult,65+,declared,,0.3747700275584327,0.3222712272844501
GAP21Q33_n_W82,education,some schooling,Less than high school,declared,,0.832719867496891,0.5839097344962523
GAP21Q33_n_W82,education,high school,High school graduate,declared,,1.152574900949676,0.7758228337920268
GAP21Q33_n_W82,education,college and more,College graduate/some postgrad,declared,,0.5110255392214396,0.5110255392214396
GAP21Q33_n_W82,socioeco,low,"Less than $30,000",declared,,0.6174497177000764,0.5463832780976225
GAP21Q33_n_W82,socioeco,mid,"$50,000-$75,000",declared,,0.4146979345076157,0.41469793450761583
GAP21Q33_n_W82,socioeco,high,"$100,000 or more",declared,,0.3901273273793931,0.39012732737939293
GAP21Q33_q_W82,gender,male,Male,declared,,0.3312337055941186,0.33123370559411863
GAP21Q33_q_W82,gender,female,Female,declared,,0.47651439000000007,0.47651439
GAP21Q33_q_W82,age,adult,30-49,declared,,0.4346413916848515,0.4346413916848516
GAP21Q33_q_W82,age,older_adult,65+,declared,,0.5795161436911727,0.46014595024403804
GAP21Q33_q_W82,education,some schooling,Less than high school,declared,,0.9986147794538658,0.587676721368297
GAP21Q33_q_W82,education,high school,High school graduate,declared,,0.42773840999999996,0.42773841
