analysis,attribute,channel,magnitude,class_a,class_b,n_questions,wasserstein_mean,wasserstein_median,wasserstein_std,wasserstein_max,total_variation_mean,total_variation_median,total_variation_std,total_variation_max,class_label
declared_vs_same_class_steered,age,,7.0,,,494,0.3972096507004986,0.34817294942776705,0.30411824172433766,1.570814873823676,0.2683496264179696,0.248701167653243,0.16638144628265625,0.839778554297858,older_adult
declared_vs_same_class_steered,age,,9.0,,,494,0.42539592358888134,0.38958557293112306,0.3066257121304635,1.4395839109720248,0.3036864262757968,0.2855656069332913,0.18368216002149598,0.7983302772868923,older_adult
declared_vs_same_class_steered,age,,13.0,,,494,0.45946735335721467,0.42723156015158115,0.33148183496118255,1.8141716656936233,0.32553575880608093,0.30248528375522743,0.19672298145865658,0.9187623565193228,older_adult
declared_vs_same_class_steered,education,,0.0,,,494,0.6340826199612285,0.48208317943313483,0.5559469203525931,2.3540741922420425,0.347352843238201,0.3313525282960482,0.22379323412024812,0.8663141133902504,some schooling
declared_vs_same_class_steered,education,,1.0,,,494,0.6781695204146763,0.5135075134289732,0.5835693684361913,2.3203913736830826,0.36871295297159823,0.35721784613766894,0.2316052221212148,0.8742515387425154,some schooling
declared_vs_same_class_steered,education,,3.0,,,494,0.7502217110339511,0.5951071497696722,0.5932794243195076,2.4496915118915092,0.41560022048086037,0.404659864756115,0.22573284352969963,0.8642999967327507,some schooling
declared_vs_same_class_steered,education,,5.0,,,494,0.8063629341223572,0.6492316671660994,0.601556764415176,2.664048762432815,0.4592395354269161,0.4425766656437585,0.21892733584543106,0.9311195881356709,some schooling
declared_vs_same_class_steered,education,,7.0,,,494,0.8669834359852345,0.6922944050378183,0.6237328407924476,2.7748976501131413,0.49642812148103965,0.48892063669184305,0.21633038027805945,0.9584803599594529,some schooling
declared_vs_same_class_steered,education,,9.0,,,494,0.9448049528099809,0.7802531425165055,0.6434430026339978,2.806076961538396,0.5385202810069584,0.5483116194757371,0.21094774985010423,0.9640657902632819,some schooling
declared_vs_same_class_steered,education,,13.0,,,494,1.0273439456591107,0.9294716817310478,0.6175508168552509,2.731597361227724,0.6062559313971329,0.6387480413456055,0.17751238598212876,0.9504400996123403,some schooling
declared_vs_same_class_steered,education,,0.0,,,494,0.3677931395259463,0.2716271533950764,0.36007857220904205,2.2316317046326333,0.23971911683202526,0.21090035242007837,0.17162403661415412,0.8574471414209738,high school
declared_vs_same_class_steered,education,,1.0,,,494,0.3855997711431769,0.2889593822798749,0.35978828984766875,2.058061267650461,0.24964510571282061,0.22219507265066205,0.16928472426868074,0.8694361285742142,high school
declared_vs_same_class_steered,education,,3.0,,,494,0.4345557900679625,0.33644181556122554,0.3692888970434751,1.9283724435813778,0.2783193105641624,0.26357248382549925,0.17378897754322034,0.8489375231716109,high school
declared_vs_same_class_steered,education,,5.0,,,494,0.5170949721041281,0.4250590344322914,0.38049371644083985,1.8703475113999835,0.3302894264642218,0.31619481824132345,0.17324115265647405,0.8429345499198249,high school
declared_vs_same_class_steered,education,,7.0,,,494,0.5823680907493246,0.49177609448496556,0.3775565043274756,1.7054468686022735,0.37747491690472473,0.37221442320323617,0.16107443894971615,0.8923558276349646,high school
declared_vs_same_class_steered,education,,9.0,,,494,0.6381743340097005,0.6025185229105608,0.3963216226156263,1.660436088362238,0.4070971824150209,0.41436221016440866,0.16026702870874598,0.8861142105399149,high school
declared_vs_same_class_steered,education,,13.0,,,494,0.762216577145103,0.7443753807990128,0.4777500356417032,1.93225634308198,0.4400023290246683,0.45965056691240647,0.18075789551885413,0.8769652543568454,high school
declared_vs_same_class_steered,education,,0.0,,,494,0.4500793574310987,0.2923623973010521,0.4582349759993646,2.2409575638013504,0.2439204078652033,0.20484227814114217,0.1765134440479538,0.8792565069533098,college and more
declared_vs_same_class_steered,education,,1.0,,,494,0.5045831408052757,0.32572558368572935,0.49365534120460386,2.248743699949748,0.27195683381371577,0.23433167272423738,0.18755657250867178,0.884678645387146,college and more
declared_vs_same_class_steered,education,,3.0,,,494,0.6232459414225123,0.42854950119217394,0.5452761478606305,2.275832014364539,0.34988321222056734,0.3270763596319254,0.2055506656025284,0.8908740996319842,college and more
declared_vs_same_class_steered,education,,5.0,,,494,0.6542598450805933,0.48442561311082527,0.5066214006398575,2.320603393173856,0.4234923054702498,0.4183580128547557,0.20430736765143268,0.8964526615254965,college and more
declared_vs_same_class_steered,education,,7.0,,,494,0.6387252054948445,0.541278228669057,0.4122907236912753,2.3966672159850604,0.4822966841381133,0.4780328975715776,0.18816567862750547,0.9414415885243883,college and more
declared_vs_same_class_steered,education,,9.0,,,494,0.6377854705716288,0.5902707302161061,0.3413684965100605,2.3703229399597774,0.5297694573378161,0.5369767028058458,0.17015048452285444,0.9536492590866694,college and more
declared_vs_same_class_steered,education,,13.0,,,494,0.6667252377261109,0.6526503983760031,0.28488602913640343,2.1772742563982033,0.5800855017586256,0.5840956055283814,0.13767688590952465,0.9473544188646572,college and more
declared_vs_same_class_steered,socioeco,,0.0,,,494,0.48776645103997757,0.37437228904685926,0.42194950345237875,2.193316236444554,0.3079203631886735,0.2875639397684362,0.19378723896739533,0.8063374813834514,low
declared_vs_same_class_steered,socioeco,,1.0,,,494,0.5174710842897674,0.40865349955628383,0.4403255997846011,2.2488608611969645,0.3184856137469558,0.3010338039446169,0.1958319097309079,0.82718010903272,low
declared_vs_same_class_steered,socioeco,,3.0,,,494,0.575322231926438,0.4518520615958022,0.46542872831650484,2.3673554385404074,0.34667705739603866,0.3289181672533035,0.19628587549882748,0.865294386105637,low
declared_vs_same_class_steered,socioeco,,5.0,,,494,0.6160293538605722,0.5076056629460591,0.4629212996440585,2.4644112102801716,0.38538204016152616,0.3684538677207816,0.1915009041804772,0.8675508241294997,low
declared_vs_same_class_steered,socioeco,,7.0,,,494,0.6743326069880912,0.5718325185713751,0.45997482378359267,2.5348757001643945,0.43873716114122824,0.4335774641367678,0.18712556902413174,0.8776960450080618,low
declared_vs_same_class_steered,socioeco,,9.0,,,494,0.7334377699520845,0.6410014436033882,0.45533439899255446,2.5685166913212267,0.4878700630918296,0.502501343476514,0.17941762148952656,0.9043991167113304,low
declared_vs_same_class_steered,socioeco,,13.0,,,494,0.8259269774308029,0.780696118851203,0.4761752354422223,2.641087222046932,0.5429323290853566,0.5625311257906416,0.18329030465708893,0.9545268524609942,low
declared_vs_same_class_steered,socioeco,,0.0,,,494,0.5038519038551991,0.397368493747272,0.43116276455816543,2.0014219133994042,0.30651422490449537,0.287359566935371,0.19368629859968808,0.8647133689148754,mid
declared_vs_same_class_steered,socioeco,,1.0,,,494,0.44976697283052436,0.3586587127191636,0.38345010697436255,1.890246778950854,0.2948504693986356,0.2774021056959365,0.18186628485122164,0.8460828408103039,mid
declared_vs_same_class_steered,socioeco,,3.0,,,494,0.3951214440236771,0.3166623096462699,0.31279579548546643,1.7436291839711608,0.2945957393059395,0.27454707783961996,0.15561584800563782,0.8358449224547301,mid
declared_vs_same_class_steered,socioeco,,5.0,,,494,0.3883604471879289,0.32939721537321726,0.27712801666010745,1.7976989865503665,0.30822667131969217,0.29642787814867666,0.1396615298042475,0.8752453235418142,mid
declared_vs_same_class_steered,socioeco,,7.0,,,494,0.39611893282630406,0.3466370066863297,0.24692646150146957,1.6349891684847684,0.3167074637385281,0.30653275897945204,0.12069580494623935,0.7946089180386282,mid
declared_vs_same_class_steered,socioeco,,9.0,,,494,0.42350716662114396,0.39369423435538364,0.2362777555064926,1.7257815513818253,0.3304176466473784,0.32026358134588384,0.10676390487900773,0.6203150056475097,mid
declared_vs_same_class_steered,socioeco,,13.0,,,494,0.5105332888041174,0.4683731358511606,0.27825949397734223,2.1358963555070627,0.3748760332074195,0.37024383391605453,0.11387760009801678,0.689055376114648,mid
declared_vs_same_class_steered,socioeco,,0.0,,,494,0.3958613905537227,0.25541758024579375,0.400885456781628,2.2723750712329425,0.2305135576527229,0.19835031541725423,0.16129910963056665,0.7822531399031907,high
declared_vs_same_class_steered,socioeco,,1.0,,,494,0.4173129925709776,0.28917236882930214,0.4200244204214955,2.318276831596132,0.23842727394783314,0.21185791326902156,0.16500812807194695,0.8003978165969812,high
declared_vs_same_class_steered,socioeco,,3.0,,,494,0.44358744211817774,0.3073360395093785,0.43545963289173867,2.418028718289884,0.25321356026548253,0.22753930251075807,0.16401621198690755,0.8162956379566346,high
declared_vs_same_class_steered,socioeco,,5.0,,,494,0.4448780858575877,0.3394171519281993,0.38996244174361094,2.2942056714512487,0.2864443256748402,0.26746092919415426,0.15857032463208443,0.8367868449279702,high
declared_vs_same_class_steered,socioeco,,7.0,,,494,0.4621666080695535,0.416141955412217,0.33154899701826024,2.180559642462826,0.3382712648360777,0.3352569782562017,0.16888868256780476,0.88061547,high
declared_vs_same_class_steered,socioeco,,9.0,,,494,0.5066714024261102,0.5046401570704098,0.3053399608114773,1.9654557034068851,0.389858531057785,0.38865177647014276,0.17319965744183388,0.8965004707168326,high
declared_vs_same_class_steered,socioeco,,13.0,,,494,0.612602805617356,0.566678291848303,0.35159518436939413,1.9856157998561579,0.433705429985743,0.4375657826158886,0.15285588055507335,0.8730974932682889,high
steered_vs_neutral_n0,gender,,1.0,,,494,0.15572022779017136,0.11424904636538712,0.13766636153844253,0.8212029286041229,0.08796335750933883,0.07917192920558244,0.06103717705672263,0.4109915199550453,male
steered_vs_neutral_n0,gender,,3.0,,,494,0.34444781338847585,0.26102133021811047,0.27317576730028464,1.5003718602301581,0.19783730639808517,0.16764406245334845,0.12234793797532469,0.6920534625621099,male
steered_vs_neutral_n0,gender,,5.0,,,494,0.49127704618158463,0.39880034008837456,0.37530016159032065,1.8928571946541766,0.2742845278108692,0.2461795484081941,0.1570099359111556,0.7888675508346812,male
steered_vs_neutral_n0,gender,,7.0,,,494,0.5765807065066565,0.44510449486607223,0.45204765798409774,2.021218885792172,0.3220925666777135,0.2972913241282042,0.18610361683084772,0.8299587578611511,male
steered_vs_neutral_n0,gender,,9.0,,,494,0.5329520836213572,0.4116946732214655,0.43024903761737276,2.006160212920536,0.3137102613402233,0.28509214492137225,0.18624357390438834,0.8585492635889529,male
steered_vs_neutral_n0,gender,,13.0,,,494,0.4505755273604981,0.38142840280090795,0.31479724138866316,1.4788569640244034,0.29249336836842865,0.26888203612059325,0.15254717836026294,0.7548460625363224,male
steered_vs_neutral_n0,gender,,1.0,,,494,0.1551160715522126,0.1177691637065911,0.13895965745393227,0.9894905785477074,0.08213753673572051,0.07479836346683469,0.05871311860957368,0.3676365922255314,female
steered_vs_neutral_n0,gender,,3.0,,,494,0.3890988220782044,0.2853913849056555,0.3371386605546208,1.961859145884567,0.20217644440308455,0.18762373163434487,0.12401403222566218,0.6588267773563026,female
steered_vs_neutral_n0,gender,,5.0,,,494,0.5119228137767772,0.3937287073237279,0.41352936328630147,2.262465637472049,0.28391683767336534,0.2586189510256686,0.14814783155251432,0.8184482093769906,female
steered_vs_neutral_n0,gender,,7.0,,,494,0.5174887059069667,0.438726370161476,0.36344960587455544,1.9580547404194526,0.32472325691639786,0.31095347746845914,0.14171358511780208,0.7835576121644239,female
steered_vs_neutral_n0,gender,,9.0,,,494,0.5064431162898302,0.43298084092695144,0.31901297897210523,1.5153988799530285,0.3689274696818586,0.3696700286084584,0.15953600449815877,0.815068137551053,female
steered_vs_neutral_n0,gender,,13.0,,,494,0.5900111118755358,0.5317267029403998,0.3291373650880667,1.7912652079408875,0.4783419343635334,0.4603117395844841,0.16582783428550352,0.8543582193695063,female
steered_vs_neutral_n0,age,,1.0,,,494,0.04640798063081033,0.034512445712555996,0.04475175313612563,0.4047310855198313,0.02859516396737537,0.0233353774162302,0.02165880588583556,0.14669147509212582,child
steered_vs_neutral_n0,age,,3.0,,,494,0.12475909570780132,0.08874644541705459,0.11942265115336886,0.7943877329024506,0.08044837672523229,0.06591604765836401,0.05887360161834949,0.40026486773620373,child
steered_vs_neutral_n0,age,,5.0,,,494,0.19993586003955433,0.15317224149919245,0.17710998658166907,1.3182247138319805,0.139556194877957,0.11780806108929856,0.09380728712585866,0.6701834280477326,child
steered_vs_neutral_n0,age,,7.0,,,494,0.28896697181612013,0.23346184879285475,0.21747944121457422,1.3918176570383833,0.20875390942838926,0.18542110852440047,0.12268968455594145,0.7244216629508482,child
steered_vs_neutral_n0,age,,9.0,,,494,0.36958087875352397,0.30724923473958754,0.24373358497746006,1.4373308862412453,0.2733473079911118,0.24711517781868092,0.14288858964888468,0.8021132230010777,child
steered_vs_neutral_n0,age,,13.0,,,494,0.4691558730230185,0.4044095425705644,0.27485636013636655,1.742672533394226,0.36307173625656913,0.3520437733764629,0.17284522578774797,0.8596850767637534,child
steered_vs_neutral_n0,age,,1.0,,,494,0.09150054657567845,0.07052157195834943,0.07916550055009126,0.43663855972341115,0.05842744385540776,0.051115412909260936,0.038290925038147065,0.20651681738993416,adolescent
steered_vs_neutral_n0,age,,3.0,,,494,0.25375391778970735,0.19614065819959114,0.2142244342850361,1.2608252982063237,0.1516205887607691,0.1384569531205995,0.08488290380308659,0.4456421516288813,adolescent
steered_vs_neutral_n0,age,,5.0,,,494,0.4025785179206168,0.2913548880259559,0.32156242964797843,1.5757839263825169,0.23551512334997382,0.2243477512006793,0.11321082568968766,0.5654966582748329,adolescent
steered_vs_neutral_n0,age,,7.0,,,494,0.5477447324652333,0.3678029502472776,0.45829826767014037,2.5594480806548745,0.3078911834353492,0.2840959690673235,0.15182629064908265,0.767774561767373,adolescent
steered_vs_neutral_n0,age,,9.0,,,494,0.6483400027473405,0.4489260935605604,0.5350453137356098,2.627951734166766,0.3555206873767088,0.32519025731368445,0.17750867629555828,0.8367454224074395,adolescent
steered_vs_neutral_n0,age,,13.0,,,494,0.6989282301950737,0.5533918008656118,0.5588665699559355,2.700764188983985,0.3812120461338175,0.3580034338931589,0.18721803094764625,0.9007507668933811,adolescent
steered_vs_neutral_n0,age,,1.0,,,494,0.10300189413137371,0.06869989257672454,0.09501851779835474,0.4183033151706468,0.05520953410081613,0.04639850877049073,0.03914009297396143,0.17703749626889037,adult
steered_vs_neutral_n0,age,,3.0,,,494,0.28574364102299193,0.19350892295834468,0.25347125616041855,1.0938900459802454,0.16224906893588398,0.14813896227126566,0.1092531616226348,0.4694681852679837,adult
steered_vs_neutral_n0,age,,5.0,,,494,0.39873395359004554,0.29127651672114735,0.3394224525015671,1.4077279248233125,0.24382277840752858,0.21802879885025844,0.1544374391891252,0.6708683688872265,adult
steered_vs_neutral_n0,age,,7.0,,,494,0.47298243758420006,0.3526628596955638,0.381999350430676,1.76669323197669,0.3054159736667299,0.27507301967205033,0.1791161763686809,0.772447245834296,adult
steered_vs_neutral_n0,age,,9.0,,,494,0.5312814447945581,0.43268359096909825,0.3991450025873859,1.9823215449708245,0.3517770188510448,0.3148985873771899,0.1900878173150333,0.8186435011957301,adult
steered_vs_neutral_n0,age,,13.0,,,494,0.5818670301988027,0.548259590967771,0.37256277745891025,1.7636007034201615,0.40202138884919714,0.38097039341271977,0.18575435403724835,0.8464634416517196,adult
steered_vs_neutral_n0,age,,1.0,,,494,0.06918846310416567,0.051185311887974275,0.06435463258138138,0.42453117582980004,0.04534188033758067,0.0375631753713332,0.03303021056769935,0.1777956292488866,older_adult
steered_vs_neutral_n0,age,,3.0,,,494,0.23223428876173727,0.17450406502779717,0.21767504087312353,1.3092315029143524,0.1589526053230521,0.1274891470766374,0.12597235813775914,0.7331760522135814,older_adult
steered_vs_neutral_n0,age,,5.0,,,494,0.41720107338767404,0.30485905245339123,0.3604464954002389,1.6346257870587757,0.2926262109722249,0.25409896994444514,0.21251429964623708,0.8641003654359855,older_adult
steered_vs_neutral_n0,age,,7.0,,,494,0.5613905909857827,0.488083296543092,0.43579995980179903,1.7427423425685993,0.4016216006794421,0.3750483751198259,0.2619696194708645,0.9319618912223808,older_adult
steered_vs_neutral_n0,age,,9.0,,,494,0.6383846618545587,0.5706761332769694,0.47050012943860015,1.7990401584556586,0.46570279489439653,0.4510681098226359,0.2847021166258811,0.9515836197604578,older_adult
steered_vs_neutral_n0,age,,13.0,,,494,0.7066197962979699,0.6947671393732641,0.49819185998897625,2.1612290143090505,0.5091353160834833,0.5423709667377881,0.29228693008076095,0.9630018298135281,older_adult
steered_vs_neutral_n0,education,,1.0,,,494,0.07578061258783153,0.05511814058884848,0.06845111445035468,0.4336395752307464,0.045146957039517946,0.03778313040423212,0.03176087535661424,0.20856883165724677,some schooling
steered_vs_neutral_n0,education,,3.0,,,494,0.21143529891299664,0.15388193068352285,0.1868199470792474,1.254439941774845,0.13407197859928513,0.11312080911359519,0.09318451463878451,0.5592311787324943,some schooling
steered_vs_neutral_n0,education,,5.0,,,494,0.3144467849184612,0.2411943312809006,0.25775595680791885,1.8447716046568519,0.20726514183586997,0.17970308950660197,0.13320997242215205,0.8129552941853082,some schooling
steered_vs_neutral_n0,education,,7.0,,,494,0.38423814637454007,0.3161422113030511,0.29090732042906653,1.9796246408150144,0.2525070817520943,0.22171742673958544,0.1508271140531389,0.8605629351374611,some schooling
steered_vs_neutral_n0,education,,9.0,,,494,0.44706254273458734,0.38111755381775214,0.32392628342987934,2.0634493262047946,0.28998743516310127,0.2720146410450849,0.1631006996215703,0.8757526691321279,some schooling
steered_vs_neutral_n0,education,,13.0,,,494,0.5430082561254369,0.4776483430693009,0.3644934964551736,2.1307562229037664,0.3664952963860252,0.35385599508737586,0.1853409407371991,0.8821370255747718,some schooling
steered_vs_neutral_n0,education,,1.0,,,494,0.07379404308771191,0.05735080363929197,0.06690776747847273,0.4177809783282146,0.04570482151924308,0.038081144624211694,0.037344748178076814,0.23065100295838337,high school
steered_vs_neutral_n0,education,,3.0,,,494,0.21975513409545616,0.16133006207524253,0.18421005791205108,0.9763273807439962,0.13404643641690725,0.11120991160069857,0.09587059010368366,0.5157111080910174,high school
steered_vs_neutral_n0,education,,5.0,,,494,0.3779856530217641,0.29994051453673,0.2829946555582196,1.3592357329460114,0.2253656874230543,0.20793716269427384,0.13027146792396782,0.6669364912653615,high school
steered_vs_neutral_n0,education,,7.0,,,494,0.5000489195511332,0.42624590188646555,0.3471508230277812,1.7607012336814587,0.2942309262502337,0.28350631321428044,0.14773132464762262,0.7459820117251807,high school
steered_vs_neutral_n0,education,,9.0,,,494,0.5991626559702016,0.518003333630576,0.41135815436173345,1.939118869866847,0.3399408954804054,0.33155025781314973,0.16536344172254672,0.7930921640592231,high school
steered_vs_neutral_n0,education,,13.0,,,494,0.7569797215817838,0.6394670511188048,0.5377033922715599,2.2518598713180658,0.39733042196026735,0.4082423460145296,0.1991961661945161,0.8495578163178492,high school
steered_vs_neutral_n0,education,,1.0,,,494,0.10674796035538789,0.07053652858218076,0.09303025833150147,0.48054121815989326,0.0568694592753102,0.050035279382655104,0.03576415060937158,0.16915590719837548,college and more
steered_vs_neutral_n0,education,,3.0,,,494,0.2886163206474242,0.2112675885844612,0.23874919101231523,1.1675163988968782,0.17775544299482451,0.16795286896590791,0.10020822130232515,0.5254054681647564,college and more
steered_vs_neutral_n0,education,,5.0,,,494,0.3808999826835432,0.3158276856713106,0.2627111456479926,1.4067689216969863,0.28615683069610093,0.2686848271941631,0.13732467453840141,0.7895994159263551,college and more
steered_vs_neutral_n0,education,,7.0,,,494,0.4531220019864298,0.4249162787128966,0.2361815361514496,1.2636038170918853,0.38059337414128064,0.3700936236591196,0.14616319116869675,0.8731133553640738,college and more
steered_vs_neutral_n0,education,,9.0,,,494,0.535621018701222,0.5368166471205197,0.23411871741370754,1.2631879294724828,0.45812399300684375,0.4534609758233219,0.14254212523158813,0.885321025926355,college and more
steered_vs_neutral_n0,education,,13.0,,,494,0.6410317165138759,0.6415879679275571,0.2606159566617351,1.4803563161697957,0.5422694495052517,0.5463280780673005,0.1343198979479669,0.8837088801934743,college and more
steered_vs_neutral_n0,socioeco,,1.0,,,494,0.08358766850527381,0.06217982797578189,0.07661582396661,0.37319491427332147,0.04279145063617395,0.03726469323934077,0.028049533485373875,0.13444458865555414,low
steered_vs_neutral_n0,socioeco,,3.0,,,494,0.21564259209221182,0.1641402793036824,0.18889234381332595,1.3310322081773083,0.11451173090296729,0.1014340620050026,0.07149872588933583,0.4520031887770994,low
steered_vs_neutral_n0,socioeco,,5.0,,,494,0.29417633406483024,0.2311905523326428,0.2409588958436849,1.7896161584597141,0.17179893037036528,0.15646092492676641,0.1033631314051763,0.6132575721352265,low
steered_vs_neutral_n0,socioeco,,7.0,,,494,0.3816508090034973,0.3052798615051431,0.29297492255434937,1.8913215283901188,0.23682764057890926,0.22266424937956114,0.13658018768706348,0.7219178881460397,low
steered_vs_neutral_n0,socioeco,,9.0,,,494,0.46058670460108125,0.41143008150794785,0.32944406033569146,1.8411293050309352,0.29313810359919273,0.29349313066263893,0.15729322973819912,0.8308685709089894,low
steered_vs_neutral_n0,socioeco,,13.0,,,494,0.581417689671123,0.5223185233454792,0.38864643710587193,1.9070321575249574,0.36198997220500284,0.3546129593059783,0.18502485621178189,0.932469971850202,low
steered_vs_neutral_n0,socioeco,,1.0,,,494,0.1259505759892776,0.08920870435917747,0.1155910629589604,0.594251577651961,0.06553878187805041,0.056769945508142405,0.043731166176479035,0.20306919751327196,mid
steered_vs_neutral_n0,socioeco,,3.0,,,494,0.3302291827840811,0.23719553435526547,0.2801888294881067,1.2882253957296512,0.1905525278336901,0.17991092149197738,0.11291348195387743,0.5442910759036911,mid
steered_vs_neutral_n0,socioeco,,5.0,,,494,0.43313808327743414,0.34421979788105167,0.3244814730419091,1.4682028948809704,0.2755949791702573,0.26246404859568784,0.14142189492063395,0.6894632356051383,mid
steered_vs_neutral_n0,socioeco,,7.0,,,494,0.4738625321744768,0.396492078438679,0.3263240768577718,1.5254089543923501,0.3240807466321664,0.30419734790620123,0.14711014447350906,0.7247819180717379,mid
steered_vs_neutral_n0,socioeco,,9.0,,,494,0.5096122651036628,0.44280453046117246,0.3271654995030919,1.6789351947990965,0.35875958158298965,0.34882708124140094,0.1490277126103441,0.7615998247942752,mid
steered_vs_neutral_n0,socioeco,,13.0,,,494,0.5479537889758633,0.5016991733576752,0.32997311573885,2.0309838559395166,0.39062157949848153,0.39359077752011373,0.15509005007094487,0.8000305975576363,mid
steered_vs_neutral_n0,socioeco,,1.0,,,494,0.06750625389746713,0.04976181480736781,0.06280323054996771,0.3646853925986505,0.03901959579941141,0.033287872635124394,0.027298358331439718,0.17787687180640477,high
steered_vs_neutral_n0,socioeco,,3.0,,,494,0.19137477676774842,0.14180936025033147,0.17107645152673834,0.9638362086111322,0.12421939026806166,0.10224460597344982,0.08322725394463798,0.4697793071154486,high
steered_vs_neutral_n0,socioeco,,5.0,,,494,0.3105427801446772,0.2773244572323915,0.22968345834450715,1.2930447601429713,0.23484014491527874,0.21464636940911885,0.13711724908445097,0.683402557861151,high
steered_vs_neutral_n0,socioeco,,7.0,,,494,0.4398506108117152,0.41612450817395874,0.2766660435625755,1.3686724596551434,0.3481419320696281,0.34491542258722263,0.17818519052034829,0.8254623521259178,high
steered_vs_neutral_n0,socioeco,,9.0,,,494,0.535403063497789,0.5349145115488918,0.30136214468628353,1.4704325141827606,0.4284673699584579,0.42753180403943836,0.19414503476213643,0.8913401542913684,high
steered_vs_neutral_n0,socioeco,,13.0,,,494,0.6248728420362759,0.6215566134749331,0.33435872636005076,1.8988143987703023,0.47024783251018354,0.4499045457200322,0.17316262212979505,0.9106046538415555,high
