qkey,attribute,configuration,declared_class,steer_class,magnitude,dist_to_real_declared,dist_to_real_steered,follows
FAVORS_CPS_W29,gender,declare_male__steer_female,male,female,13.0,0.4261343705705437,0.41741463969239256,steered
FAVORS_CPS_W29,gender,declare_female__steer_male,female,male,1.0,3.2784610832867553,3.126959471356846,steered
FAVORS_CPS_W29,gender,declare_female__steer_male,female,male,3.0,3.392298632966148,3.2407970210362396,steered
FAVORS_CPS_W29,gender,declare_female__steer_male,female,male,5.0,3.459035592822548,3.307533980892638,steered
FAVORS_CPS_W29,gender,declare_female__steer_male,female,male,7.0,3.468290773931925,3.316789162002016,steered
FAVORS_CPS_W29,gender,declare_female__steer_male,female,male,9.0,3.242869687571303,3.0913680756413937,steered
FAVORS_CPS_W29,gender,declare_female__steer_male,female,male,13.0,1.8081228181613456,1.6566212062314365,steered
FAVORS_CPS_W29,age,declare_adult__steer_older_adult,adult,older_adult,1.0,2.0278680483631844,1.68680492415178,steered
FAVORS_CPS_W29,age,declare_adult__steer_older_adult,adult,older_adult,3.0,1.9089011364215898,1.5678380122101852,steered
FAVORS_CPS_W29,age,declare_adult__steer_older_adult,adult,older_adult,5.0,1.9645318202632724,1.6234686960518672,steered
FAVORS_CPS_W29,age,declare_adult__steer_older_adult,adult,older_adult,7.0,2.0189946530390532,1.677931528827648,steered
FAVORS_CPS_W29,age,declare_adult__steer_older_adult,adult,older_adult,9.0,1.878865076077123,1.5378019518657182,steered
FAVORS_CPS_W29,age,declare_adult__steer_older_adult,adult,older_adult,13.0,1.7596441433813563,1.4185810191699515,steered
FAVORS_CPS_W29,age,declare_older_adult__steer_adult,older_adult,adult,1.0,1.011988071879994,1.353051196091399,declared
FAVORS_CPS_W29,age,declare_older_adult__steer_adult,older_adult,adult,3.0,1.0167133859690614,1.3161233845746694,declared
FAVORS_CPS_W29,age,declare_older_adult__steer_adult,older_adult,adult,5.0,1.0906586909065865,1.3900686895121945,declared
FAVORS_CPS_W29,age,declare_older_adult__steer_adult,older_adult,adult,7.0,1.1397503978153014,1.434094435285752,declared
FAVORS_CPS_W29,age,declare_older_adult__steer_adult,older_adult,adult,9.0,1.173827370902616,1.4681714083730664,declared
FAVORS_CPS_W29,age,declare_older_adult__steer_adult,older_adult,adult,13.0,1.060215922220368,1.3545599596908184,declared
FAVORS_CPS_W29,education,declare_some schooling__steer_college and more,some schooling,college and more,1.0,1.3308130646063692,1.001172582291459,steered
FAVORS_CPS_W29,education,declare_some schooling__steer_college and more,some schooling,college and more,3.0,1.3994049580863273,1.069764475771417,steered
FAVORS_CPS_W29,education,declare_some schooling__steer_college and more,some schooling,college and more,5.0,1.3119355550482426,0.9822950727333323,steered
FAVORS_CPS_W29,education,declare_some schooling__steer_college and more,some schooling,college and more,7.0,1.083939086140379,0.7643913860856887,steered
FAVORS_CPS_W29,education,declare_some schooling__steer_college and more,some schooling,college and more,9.0,0.7325603282857117,0.5630185843698139,steered
FAVORS_CPS_W29,education,declare_some schooling__steer_college and more,some schooling,college and more,13.0,0.5182234275278663,0.5484673768031254,declared
FAVORS_CPS_W29,education,declare_college and more__steer_some schooling,college and more,some schooling,1.0,2.4462835452012146,2.42282504,steered
FAVORS_CPS_W29,education,declare_college and more__steer_some schooling,college and more,some schooling,3.0,2.0583329999084787,2.0348744947072643,steered
FAVORS_CPS_W29,education,declare_college and more__steer_some schooling,college and more,some schooling,5.0,1.5038068940047993,1.4803483888035853,steered
FAVORS_CPS_W29,education,declare_college and more__steer_some schooling,college and more,some schooling,7.0,1.2417857432965718,1.2183272380953576,steered
FAVORS_CPS_W29,education,declare_college and more__steer_some schooling,college and more,some schooling,9.0,1.3981034935657122,1.3746449883644978,steered
FAVORS_CPS_W29,education,declare_college and more__steer_some schooling,college and more,some schooling,13.0,1.6883965614567529,1.6649380562555387,steered
FAVORS_CPS_W29,socioeco,declare_low__steer_high,low,high,1.0,1.8370734306800598,1.7134875722507197,steered
FAVORS_CPS_W29,socioeco,declare_low__steer_high,low,high,3.0,1.2557647917261359,1.1132125807442397,steered
FAVORS_CPS_W29,socioeco,declare_low__steer_high,low,high,5.0,1.2637119857158274,1.0165181094528801,steered
FAVORS_CPS_W29,socioeco,declare_low__steer_high,low,high,7.0,1.0969952277649337,0.8498013515019865,steered
FAVORS_CPS_W29,socioeco,declare_low__steer_high,low,high,9.0,0.9208056489018421,0.6925781251914503,steered
FAVORS_CPS_W29,socioeco,declare_low__steer_high,low,high,13.0,0.8821272808439256,0.7585414224145852,steered
FAVORS_CPS_W29,socioeco,declare_high__steer_low,high,low,1.0,1.7314303289681343,1.8550161873974744,declared
FAVORS_CPS_W29,socioeco,declare_high__steer_low,high,low,3.0,1.705336604056262,1.8289224624856022,declared
FAVORS_CPS_W29,socioeco,declare_high__steer_low,high,low,5.0,1.8746502870023085,1.9982361454316488,declared
FAVORS_CPS_W29,socioeco,declare_high__steer_low,high,low,7.0,2.4035691250864084,2.5271549835157483,declared
FAVORS_CPS_W29,socioeco,declare_high__steer_low,high,low,9.0,2.5955173746110933,2.719103233040434,declared
FAVORS_CPS_W29,socioeco,declare_high__steer_low,high,low,13.0,2.563974094790262,2.687559953219602,declared
FEM2_W29,age,declare_adult__steer_older_adult,adult,older_adult,1.0,1.4355036405107413,1.7353296605107416,declared
FEM2_W29,age,declare_adult__steer_older_adult,adult,older_adult,3.0,1.4459859332939344,1.7458119532939347,declared
FEM2_W29,age,declare_adult__steer_older_adult,adult,older_adult,5.0,1.2727678548625558,1.572593874862556,declared
FEM2_W29,age,declare_adult__steer_older_adult,adult,older_adult,7.0,1.100738159900555,1.4005641799005555,declared
FEM2_W29,age,declare_adult__steer_older_adult,adult,older_adult,9.0,0.9506315900000001,1.2504576100000002,declared
FEM2_W29,age,declare_adult__steer_older_adult,adult,older_adult,13.0,0.4759740709319298,0.6884178844418164,declared
FEM2_W29,age,declare_older_adult__steer_adult,older_adult,adult,1.0,1.2255908373967142,0.9257648173967138,steered
FEM2_W29,age,declare_older_adult__steer_adult,older_adult,adult,3.0,1.3831309816426622,1.083304961642662,steered
FEM2_W29,age,declare_older_adult__steer_adult,older_adult,adult,5.0,1.4687783788346063,1.168952358834606,steered
FEM2_W29,age,declare_older_adult__steer_adult,older_adult,adult,7.0,1.4745454980788957,1.1747194780788954,steered
FEM2_W29,age,declare_older_adult__steer_adult,older_adult,adult,9.0,1.4889512668622968,1.1891252468622966,steered
FEM2_W29,age,declare_older_adult__steer_adult,older_adult,adult,13.0,1.4403066191060623,1.140480599106062,steered
FEM2_W29,education,declare_some schooling__steer_college and more,some schooling,college and more,1.0,1.546627891759984,1.4524365960085412,steered
FEM2_W29,education,declare_some schooling__steer_college and more,some schooling,college and more,3.0,1.587997647404765,1.4938063516533224,steered
FEM2_W29,education,declare_some schooling__steer_college and more,some schooling,college and more,5.0,1.4508253069698547,1.356634011218412,steered
FEM2_W29,education,declare_some schooling__steer_college and more,some schooling,college and more,7.0,1.1764578865741089,1.082266590822666,steered
FEM2_W29,education,declare_some schooling__steer_college and more,some schooling,college and more,9.0,0.9125332974047651,0.8183420016533224,steered
FEM2_W29,education,declare_some schooling__steer_college and more,some schooling,college and more,13.0,0.622599841035528,0.5284085452840854,steered
FEM2_W29,education,declare_college and more__steer_some schooling,college and more,some schooling,1.0,1.9031733273828562,1.997364623134299,declared
FEM2_W29,education,declare_college and more__steer_some schooling,college and more,some schooling,3.0,1.9708473813775644,2.065038677129007,declared
FEM2_W29,education,declare_college and more__steer_some schooling,college and more,some schooling,5.0,1.8620011307532554,1.956192426504698,declared
FEM2_W29,education,declare_college and more__steer_some schooling,college and more,some schooling,7.0,1.4899603424367913,1.5841516381882341,declared
FEM2_W29,education,declare_college and more__steer_some schooling,college and more,some schooling,9.0,1.2186628237865467,1.312854119537989,declared
FEM2_W29,education,declare_college and more__steer_some schooling,college and more,some schooling,13.0,0.8495406216533223,0.943731917404765,declared
FEM2_W29,socioeco,declare_low__steer_high,low,high,1.0,1.3330740850574152,1.1985600734533484,steered
FEM2_W29,socioeco,declare_low__steer_high,low,high,3.0,1.7506063734080612,1.616092361803994,steered
FEM2_W29,socioeco,declare_low__steer_high,low,high,5.0,1.7819489556652615,1.6474349440611944,steered
FEM2_W29,socioeco,declare_low__steer_high,low,high,7.0,1.460219891604067,1.3257058800000001,steered
FEM2_W29,socioeco,declare_low__steer_high,low,high,9.0,1.0302868755076608,0.9236608921908191,steered
FEM2_W29,socioeco,declare_low__steer_high,low,high,13.0,0.5659344379180545,0.7386451930116134,declared
FEM2_W29,socioeco,declare_high__steer_low,high,low,1.0,1.5093095845025077,1.6438235961065746,declared
FEM2_W29,socioeco,declare_high__steer_low,high,low,3.0,1.2498575132810545,1.3843715248851214,declared
FEM2_W29,socioeco,declare_high__steer_low,high,low,5.0,1.1178908590800178,1.2524048706840851,declared
FEM2_W29,socioeco,declare_high__steer_low,high,low,7.0,1.0235573099766464,1.1580713215807132,declared
FEM2_W29,socioeco,declare_high__steer_low,high,low,9.0,0.9965561766640264,1.011108978618113,declared
FEM2_W29,socioeco,declare_high__steer_low,high,low,13.0,0.9126117500297245,0.8005513259982808,steered
GIRLSF2C_W29,gender,declare_male__steer_female,male,female,1.0,0.33612091499999996,0.38769669258143885,declared
GIRLSF2C_W29,gender,declare_male__steer_female,male,female,3.0,0.31148278104914673,0.3630585586305856,declared
GIRLSF2C_W29,gender,declare_male__steer_female,male,female,5.0,0.23366014081276115,0.28523591839420004,declared
GIRLSF2C_W29,gender,declare_male__steer_female,male,female,7.0,0.17237962636753906,0.22395540394897792,declared
GIRLSF2C_W29,gender,declare_male__steer_female,male,female,9.0,0.11952707977753851,0.17110285735897737,declared
GIRLSF2C_W29,gender,declare_male__steer_female,male,female,13.0,0.15848693651370604,0.1460960384792351,steered
GIRLSF2C_W29,gender,declare_female__steer_male,female,male,1.0,0.7247239215788399,0.6731481439974012,steered
GIRLSF2C_W29,gender,declare_female__steer_male,female,male,3.0,0.7445551781249871,0.6929794005435481,steered
GIRLSF2C_W29,gender,declare_female__steer_male,female,male,5.0,0.7534351380994008,0.7018593605179619,steered
GIRLSF2C_W29,gender,declare_female__steer_male,female,male,7.0,0.7560221224541332,0.7044463448726945,steered
GIRLSF2C_W29,gender,declare_female__steer_male,female,male,9.0,0.7547847625478478,0.7032089849664089,steered
GIRLSF2C_W29,gender,declare_female__steer_male,female,male,13.0,0.5923527426077045,0.5407769650262657,steered
GIRLSF2C_W29,age,declare_adult__steer_older_adult,adult,older_adult,1.0,0.5536654232278836,0.5549719155497191,declared
GIRLSF2C_W29,age,declare_adult__steer_older_adult,adult,older_adult,3.0,0.486012585205421,0.48731907752725656,declared
GIRLSF2C_W29,age,declare_adult__steer_older_adult,adult,older_adult,5.0,0.42681420608125703,0.4281206984030925,declared
GIRLSF2C_W29,age,declare_adult__steer_older_adult,adult,older_adult,7.0,0.3985252316764817,0.39983172399831723,declared
GIRLSF2C_W29,age,declare_adult__steer_older_adult,adult,older_adult,9.0,0.364395295994453,0.3657017883162885,declared
GIRLSF2C_W29,age,declare_adult__steer_older_adult,adult,older_adult,13.0,0.3569325400000001,0.35823903232183557,declared
GIRLSF2C_W29,age,declare_older_adult__steer_adult,older_adult,adult,1.0,0.4209562604341085,0.41964976811227295,steered
GIRLSF2C_W29,age,declare_older_adult__steer_adult,older_adult,adult,3.0,0.4224187778100741,0.42111228548823865,steered
GIRLSF2C_W29,age,declare_older_adult__steer_adult,older_adult,adult,5.0,0.40531863193373063,0.40401213961189514,steered
GIRLSF2C_W29,age,declare_older_adult__steer_adult,older_adult,adult,7.0,0.3498625043771507,0.3485560120553152,steered
GIRLSF2C_W29,age,declare_older_adult__steer_adult,older_adult,adult,9.0,0.2534526392360533,0.25214614691421783,steered
GIRLSF2C_W29,age,declare_older_adult__steer_adult,older_adult,adult,13.0,0.1644710616447106,0.16710682858592008,declared
GIRLSF2C_W29,education,declare_some schooling__steer_college and more,some schooling,college and more,1.0,0.1591856358546794,0.26280636585467937,declared
GIRLSF2C_W29,education,declare_some schooling__steer_college and more,some schooling,college and more,3.0,0.1336382554264097,0.23725898542640972,declared
GIRLSF2C_W29,education,declare_some schooling__steer_college and more,some schooling,college and more,5.0,0.0956337491935452,0.19925447919354522,declared
GIRLSF2C_W29,education,declare_some schooling__steer_college and more,some schooling,college and more,7.0,0.07122044105058783,0.17484117105058786,declared
GIRLSF2C_W29,education,declare_some schooling__steer_college and more,some schooling,college and more,9.0,0.04767609099778062,0.15129682099778063,declared
GIRLSF2C_W29,education,declare_some schooling__steer_college and more,some schooling,college and more,13.0,0.11667723966384932,0.10808208030907246,steered
GIRLSF2C_W29,education,declare_college and more__steer_some schooling,college and more,some schooling,1.0,0.6311119920242406,0.5274912620242407,steered
GIRLSF2C_W29,education,declare_college and more__steer_some schooling,college and more,some schooling,3.0,0.618530693068463,0.514909963068463,steered
GIRLSF2C_W29,education,declare_college and more__steer_some schooling,college and more,some schooling,5.0,0.6211852918257068,0.5175645618257068,steered
GIRLSF2C_W29,education,declare_college and more__steer_some schooling,college and more,some schooling,7.0,0.6211479702374405,0.5175272402374405,steered
GIRLSF2C_W29,education,declare_college and more__steer_some schooling,college and more,some schooling,9.0,0.6251825515471741,0.521561821547174,steered
GIRLSF2C_W29,education,declare_college and more__steer_some schooling,college and more,some schooling,13.0,0.6492188908523255,0.5455981608523255,steered
GIRLSF2C_W29,socioeco,declare_low__steer_high,low,high,1.0,0.326325690350052,0.35359333272349835,declared
GIRLSF2C_W29,socioeco,declare_low__steer_high,low,high,3.0,0.34178421473171106,0.3690518571051574,declared
GIRLSF2C_W29,socioeco,declare_low__steer_high,low,high,5.0,0.2559633863290883,0.2832310287025347,declared
GIRLSF2C_W29,socioeco,declare_low__steer_high,low,high,7.0,0.2354998882203971,0.2627675305938435,declared
GIRLSF2C_W29,socioeco,declare_low__steer_high,low,high,9.0,0.2491593819541196,0.27642702432756594,declared
GIRLSF2C_W29,socioeco,declare_low__steer_high,low,high,13.0,0.32610216535899306,0.3533698077324394,declared
GIRLSF2C_W29,socioeco,declare_high__steer_low,high,low,1.0,0.4208346055385467,0.3935669631651003,steered
GIRLSF2C_W29,socioeco,declare_high__steer_low,high,low,3.0,0.3348130562721834,0.307545413898737,steered
GIRLSF2C_W29,socioeco,declare_high__steer_low,high,low,5.0,0.2771076269758165,0.2498399846023701,steered
GIRLSF2C_W29,socioeco,declare_high__steer_low,high,low,7.0,0.25850259610396853,0.23123495373052214,steered
GIRLSF2C_W29,socioeco,declare_high__steer_low,high,low,9.0,0.2716428716874817,0.2443752293140353,steered
GIRLSF2C_W29,socioeco,declare_high__steer_low,high,low,13.0,0.31554096315540964,0.28827332078196327,steered
GIRLSF2D_W29,gender,declare_male__steer_female,male,female,1.0,0.2453083719384915,0.300622528924214,declared
GIRLSF2D_W29,gender,declare_male__steer_female,male,female,3.0,0.22682999332856202,0.2821441503142845,declared
GIRLSF2D_W29,gender,declare_male__steer_female,male,female,5.0,0.17143034274621977,0.22674449973194225,declared
GIRLSF2D_W29,gender,declare_male__steer_female,male,female,7.0,0.13589963000000005,0.19121378698572253,declared
GIRLSF2D_W29,gender,declare_male__steer_female,male,female,9.0,0.185620635,0.14867231198572245,steered
GIRLSF2D_W29,gender,declare_male__steer_female,male,female,13.0,0.22642331845149805,0.1807431907750973,steered
GIRLSF2D_W29,gender,declare_female__steer_male,female,male,1.0,0.662459839513591,0.6071456825278685,steered
GIRLSF2D_W29,gender,declare_female__steer_male,female,male,3.0,0.6820376159936447,0.6267234590079223,steered
GIRLSF2D_W29,gender,declare_female__steer_male,female,male,5.0,0.6919724717877294,0.6366583148020069,steered
GIRLSF2D_W29,gender,declare_female__steer_male,female,male,7.0,0.6948247020981487,0.6395105451124263,steered
GIRLSF2D_W29,gender,declare_female__steer_male,female,male,9.0,0.6892618772650336,0.6339477202793111,steered
GIRLSF2D_W29,gender,declare_female__steer_male,female,male,13.0,0.45412504498547435,0.3988108879997519,steered
GIRLSF2D_W29,age,declare_adult__steer_older_adult,adult,older_adult,1.0,0.48162801146868434,0.5334478880279716,declared
GIRLSF2D_W29,age,declare_adult__steer_older_adult,adult,older_adult,3.0,0.4251699603634756,0.4769898369227628,declared
GIRLSF2D_W29,age,declare_adult__steer_older_adult,adult,older_adult,5.0,0.37547092465902465,0.42729080121831187,declared
GIRLSF2D_W29,age,declare_adult__steer_older_adult,adult,older_adult,7.0,0.35809561535403706,0.4099154919133243,declared
GIRLSF2D_W29,age,declare_adult__steer_older_adult,adult,older_adult,9.0,0.3292450601738761,0.3810649367331634,declared
GIRLSF2D_W29,age,declare_adult__steer_older_adult,adult,older_adult,13.0,0.3157680356535678,0.36758791221285503,declared
GIRLSF2D_W29,age,declare_older_adult__steer_adult,older_adult,adult,1.0,0.3961614868110979,0.34434161025181065,steered
GIRLSF2D_W29,age,declare_older_adult__steer_adult,older_adult,adult,3.0,0.38698754603805274,0.33516766947876553,steered
GIRLSF2D_W29,age,declare_older_adult__steer_adult,older_adult,adult,5.0,0.34653282167294674,0.2947129451136595,steered
GIRLSF2D_W29,age,declare_older_adult__steer_adult,older_adult,adult,7.0,0.27563349,0.22381361344071274,steered
GIRLSF2D_W29,age,declare_older_adult__steer_adult,older_adult,adult,9.0,0.2023588147844086,0.15053893822512135,steered
GIRLSF2D_W29,age,declare_older_adult__steer_adult,older_adult,adult,13.0,0.14844685677905223,0.10467231185216985,steered
GIRLSF2D_W29,education,declare_some schooling__steer_college and more,some schooling,college and more,1.0,0.14079916788489527,0.1729731878848952,declared
GIRLSF2D_W29,education,declare_some schooling__steer_college and more,some schooling,college and more,3.0,0.09394738524103341,0.14322780794420106,declared
GIRLSF2D_W29,education,declare_some schooling__steer_college and more,some schooling,college and more,5.0,0.053527817616357706,0.10741085761635766,declared
GIRLSF2D_W29,education,declare_some schooling__steer_college and more,some schooling,college and more,7.0,0.031963072824466685,0.08584611282446664,declared
GIRLSF2D_W29,education,declare_some schooling__steer_college and more,some schooling,college and more,9.0,0.03278348237115092,0.06384937107679774,declared
GIRLSF2D_W29,education,declare_some schooling__steer_college and more,some schooling,college and more,13.0,0.11623397987466591,0.08405995987466597,steered
GIRLSF2D_W29,education,declare_college and more__steer_some schooling,college and more,some schooling,1.0,0.5338345353527054,0.4799514953527054,steered
GIRLSF2D_W29,education,declare_college and more__steer_some schooling,college and more,some schooling,3.0,0.513715640954643,0.459832600954643,steered
GIRLSF2D_W29,education,declare_college and more__steer_some schooling,college and more,some schooling,5.0,0.5120681572211763,0.4581851172211764,steered
GIRLSF2D_W29,education,declare_college and more__steer_some schooling,college and more,some schooling,7.0,0.5016447057893423,0.4477616657893423,steered
GIRLSF2D_W29,education,declare_college and more__steer_some schooling,college and more,some schooling,9.0,0.49759388802971105,0.4437108480297111,steered
GIRLSF2D_W29,education,declare_college and more__steer_some schooling,college and more,some schooling,13.0,0.5314322467361894,0.4775492067361894,steered
GIRLSF2D_W29,socioeco,declare_low__steer_high,low,high,1.0,0.2116339925515942,0.1926800808705085,steered
GIRLSF2D_W29,socioeco,declare_low__steer_high,low,high,3.0,0.21200184931468266,0.19304793763359696,steered
GIRLSF2D_W29,socioeco,declare_low__steer_high,low,high,5.0,0.1970663663915077,0.178112454710422,steered
GIRLSF2D_W29,socioeco,declare_low__steer_high,low,high,7.0,0.20312726063052486,0.18417334894943915,steered
GIRLSF2D_W29,socioeco,declare_low__steer_high,low,high,9.0,0.23059446043136786,0.21164054875028215,steered
GIRLSF2D_W29,socioeco,declare_low__steer_high,low,high,13.0,0.3265857948506302,0.30763188316954454,steered
GIRLSF2D_W29,socioeco,declare_high__steer_low,high,low,1.0,0.27541470257560285,0.2943686142566886,declared
GIRLSF2D_W29,socioeco,declare_high__steer_low,high,low,3.0,0.221712935,0.2406668466810857,declared
GIRLSF2D_W29,socioeco,declare_high__steer_low,high,low,5.0,0.19084497750141932,0.209798889182505,declared
GIRLSF2D_W29,socioeco,declare_high__steer_low,high,low,7.0,0.18248272200047402,0.2014366336815597,declared
GIRLSF2D_W29,socioeco,declare_high__steer_low,high,low,9.0,0.19601088046856233,0.214964792149648,declared
GIRLSF2D_W29,socioeco,declare_high__steer_low,high,low,13.0,0.2512596259158011,0.2702135375968868,declared
GOPDIRCT_W29,gender,declare_male__steer_female,male,female,1.0,1.2227683817930481,1.428006981793048,declared
GOPDIRCT_W29,gender,declare_male__steer_female,male,female,3.0,1.3295168179541919,1.5347554179541918,declared
GOPDIRCT_W29,gender,declare_male__steer_female,male,female,5.0,1.34056524064676,1.54580384064676,declared
GOPDIRCT_W29,gender,declare_male__steer_female,male,female,7.0,1.17587375,1.38111235,declared
GOPDIRCT_W29,gender,declare_male__steer_female,male,female,9.0,0.7059543465628657,0.9111929465628658,declared
GOPDIRCT_W29,gender,declare_male__steer_female,male,female,13.0,0.26978659141842076,0.27723543429609854,declared
GOPDIRCT_W29,gender,declare_female__steer_male,female,male,1.0,0.9108489044348342,0.7449659044348342,steered
GOPDIRCT_W29,gender,declare_female__steer_male,female,male,3.0,0.7431354382730988,0.7734984965297779,declared
GOPDIRCT_W29,gender,declare_female__steer_male,female,male,5.0,0.8548226999999999,0.9863400999999999,declared
GOPDIRCT_W29,gender,declare_female__steer_male,female,male,7.0,0.9047938735586989,1.110032473558699,declared
GOPDIRCT_W29,gender,declare_female__steer_male,female,male,9.0,0.7822200747844373,0.9874586747844373,declared
GOPDIRCT_W29,gender,declare_female__steer_male,female,male,13.0,0.5255051799999999,0.48402568,steered
GOPDIRCT_W29,age,declare_adult__steer_older_adult,adult,older_adult,1.0,1.0283372587429487,1.0970454387429487,declared
GOPDIRCT_W29,age,declare_adult__steer_older_adult,adult,older_adult,3.0,0.9657675874915551,1.0344757674915552,declared
GOPDIRCT_W29,age,declare_adult__steer_older_adult,adult,older_adult,5.0,0.6622803129782449,0.7255897129782449,declared
GOPDIRCT_W29,age,declare_adult__steer_older_adult,adult,older_adult,7.0,0.3590094110664681,0.34952003793545794,steered
GOPDIRCT_W29,age,declare_adult__steer_older_adult,adult,older_adult,9.0,0.43529775735249776,0.3956415573524977,steered
GOPDIRCT_W29,age,declare_adult__steer_older_adult,adult,older_adult,13.0,0.47809577208503873,0.43843957208503864,steered
GOPDIRCT_W29,age,declare_older_adult__steer_adult,older_adult,adult,1.0,0.8258257845184684,0.7625163845184684,steered
GOPDIRCT_W29,age,declare_older_adult__steer_adult,older_adult,adult,3.0,0.9583356980624925,0.8896275180624925,steered
GOPDIRCT_W29,age,declare_older_adult__steer_adult,older_adult,adult,5.0,1.0295884563030955,0.9608802763030955,steered
GOPDIRCT_W29,age,declare_older_adult__steer_adult,older_adult,adult,7.0,0.9246745541134075,0.8559663741134075,steered
GOPDIRCT_W29,age,declare_older_adult__steer_adult,older_adult,adult,9.0,0.8105134624692276,0.7418052824692276,steered
GOPDIRCT_W29,age,declare_older_adult__steer_adult,older_adult,adult,13.0,0.6457274398582943,0.5770192598582943,steered
GOPDIRCT_W29,education,declare_some schooling__steer_college and more,some schooling,college and more,1.0,1.3109841041890427,0.8119199041890426,steered
GOPDIRCT_W29,education,declare_some schooling__steer_college and more,some schooling,college and more,3.0,1.5183624312115227,1.0192982312115226,steered
GOPDIRCT_W29,education,declare_some schooling__steer_college and more,some schooling,college and more,5.0,1.4798321971022887,0.9807679971022887,steered
GOPDIRCT_W29,education,declare_some schooling__steer_college and more,some schooling,college and more,7.0,1.2851216357216715,0.7860574357216714,steered
GOPDIRCT_W29,education,declare_some schooling__steer_college and more,some schooling,college and more,9.0,1.0127796415510146,0.5137154415510146,steered
GOPDIRCT_W29,education,declare_some schooling__steer_college and more,some schooling,college and more,13.0,0.5597147265892097,0.15044745289439326,steered
GOPDIRCT_W29,education,declare_college and more__steer_some schooling,college and more,some schooling,1.0,0.6417464683673743,0.8176068883673743,declared
GOPDIRCT_W29,education,declare_college and more__steer_some schooling,college and more,some schooling,3.0,0.7322098752649637,0.9080702952649637,declared
GOPDIRCT_W29,education,declare_college and more__steer_some schooling,college and more,some schooling,5.0,0.7379872660226661,1.0970522843480703,declared
GOPDIRCT_W29,education,declare_college and more__steer_some schooling,college and more,some schooling,7.0,0.69995277,1.1403104700000002,declared
GOPDIRCT_W29,education,declare_college and more__steer_some schooling,college and more,some schooling,9.0,0.6105879471047138,1.021456669056377,declared
GOPDIRCT_W29,education,declare_college and more__steer_some schooling,college and more,some schooling,13.0,0.4245447581050309,0.6544505386133622,declared
GOPDIRCT_W29,socioeco,declare_low__steer_high,low,high,1.0,1.5221296018749757,1.0026681633073593,steered
GOPDIRCT_W29,socioeco,declare_low__steer_high,low,high,3.0,1.6828902150901879,1.1634287765225717,steered
GOPDIRCT_W29,socioeco,declare_low__steer_high,low,high,5.0,1.5797823791790684,1.060320940611452,steered
GOPDIRCT_W29,socioeco,declare_low__steer_high,low,high,7.0,1.0392573967426588,0.6181722164215065,steered
GOPDIRCT_W29,socioeco,declare_low__steer_high,low,high,9.0,0.637001641075256,0.3926918660289297,steered
GOPDIRCT_W29,socioeco,declare_low__steer_high,low,high,13.0,0.5553067555530675,0.44379629044661245,steered
GOPDIRCT_W29,socioeco,declare_high__steer_low,high,low,1.0,0.7528418800000001,0.9971516550463264,declared
GOPDIRCT_W29,socioeco,declare_high__steer_low,high,low,3.0,0.6537467339342388,0.8980565089805651,declared
GOPDIRCT_W29,socioeco,declare_high__steer_low,high,low,5.0,0.5780183390617286,0.822328114108055,declared
GOPDIRCT_W29,socioeco,declare_high__steer_low,high,low,7.0,0.6449973392337242,0.8893071142800505,declared
GOPDIRCT_W29,socioeco,declare_high__steer_low,high,low,9.0,0.7739958397265404,1.0183056147728666,declared
GOPDIRCT_W29,socioeco,declare_high__steer_low,high,low,13.0,0.8940784726751123,1.1383882477214387,declared
HOOD_NHISB_W29,gender,declare_male__steer_female,male,female,1.0,1.8141167261000015,1.7419125561000013,steered
HOOD_NHISB_W29,gender,declare_male__steer_female,male,female,3.0,1.8688487371919704,1.7966445671919702,steered
HOOD_NHISB_W29,gender,declare_male__steer_female,male,female,5.0,1.8359574317673075,1.763753261767307,steered
HOOD_NHISB_W29,gender,declare_male__steer_female,male,female,7.0,1.733839387211513,1.6616352172115123,steered
HOOD_NHISB_W29,gender,declare_male__steer_female,male,female,9.0,1.3105466419143408,1.2383424719143403,steered
HOOD_NHISB_W29,gender,declare_male__steer_female,male,female,13.0,0.47450825152719606,0.40230408152719566,steered
HOOD_NHISB_W29,gender,declare_female__steer_male,female,male,1.0,1.43217743,1.5043816000000003,declared
HOOD_NHISB_W29,gender,declare_female__steer_male,female,male,3.0,0.8461294516306529,0.9169627238290172,declared
HOOD_NHISB_W29,gender,declare_female__steer_male,female,male,5.0,0.4167441800000001,0.43099259000000034,declared
HOOD_NHISB_W29,gender,declare_female__steer_male,female,male,7.0,0.3562192276698463,0.35049685594821445,steered
HOOD_NHISB_W29,gender,declare_female__steer_male,female,male,9.0,0.36124314102610516,0.37549155102610543,declared
HOOD_NHISB_W29,gender,declare_female__steer_male,female,male,13.0,0.5037076264956444,0.5179560364956446,declared
HOOD_NHISB_W29,age,declare_adult__steer_older_adult,adult,older_adult,1.0,1.2066256724728186,1.4910301624728188,declared
HOOD_NHISB_W29,age,declare_adult__steer_older_adult,adult,older_adult,3.0,1.1625702179677362,1.4469747079677364,declared
HOOD_NHISB_W29,age,declare_adult__steer_older_adult,adult,older_adult,5.0,1.0830800387626383,1.3674845287626383,declared
HOOD_NHISB_W29,age,declare_adult__steer_older_adult,adult,older_adult,7.0,0.9578290776830912,1.1939674019912376,declared
HOOD_NHISB_W29,age,declare_adult__steer_older_adult,adult,older_adult,9.0,0.9297596388058686,1.1175949888058687,declared
