qkey,attribute,group_a,group_b,human_gap,quartile,channel,magnitude,regime,target_human_group,expected_model_class,competitor_model_class,distance_own_profile,distance_competitor_profile,difference
NEIGHINTERA_W32,gender,Male,Female,0.15930686558483725,Q3,inferred,,Inferred from name,Male,male,female,2.1854458726422914,2.166007084920929,0.019438787721362427
NEIGHINTERB_W32,gender,Male,Female,0.055633150536500434,Q2,inferred,,Inferred from name,Male,male,female,0.5615009919370801,0.5168374907738444,0.0446635011632357
NEIGHKIDS_W32,gender,Male,Female,0.008486627672213254,Q1,inferred,,Inferred from name,Male,male,female,0.18804777558444496,0.08782391124281591,0.10022386434162905
NEIGHSAMEA_W32,gender,Male,Female,0.037218929217532976,Q1,inferred,,Inferred from name,Male,male,female,1.458105070209879,1.467622745542132,-0.009517675332253006
SATLIFED_W32,gender,Male,Female,0.021616910000000156,Q1,inferred,,Inferred from name,Male,male,female,0.18548176911223235,0.08780170861943815,0.09768006049279421
SOCTRUST2_W32,gender,Male,Female,0.004883829999999922,Q1,inferred,,Inferred from name,Male,male,female,0.42847924000000004,0.42847924000000004,0.0
VALUERURAL_W32,gender,Male,Female,0.05414281000000004,Q2,inferred,,Inferred from name,Male,male,female,0.7456744915028999,0.7457765730001181,-0.00010208149721824267
WHADVANT_W32,gender,Male,Female,0.18604241625616164,Q3,inferred,,Inferred from name,Male,male,female,0.8464936067013544,0.8142571747269671,0.0322364319743873
WILLMOVE_W32,gender,Male,Female,0.05563259096600065,Q2,inferred,,Inferred from name,Male,male,female,0.8476986260005839,0.8477104694993174,-1.1843498733510316e-05
EAT1_W34,gender,Male,Female,0.15373783540426678,Q3,inferred,,Inferred from name,Male,male,female,0.8779670890042413,0.8803260809908152,-0.002358991986573966
EAT2_W34,gender,Male,Female,0.12846561000000023,Q3,inferred,,Inferred from name,Male,male,female,0.360834311253065,0.45342125914045184,-0.09258694788738686
EAT5B_W34,gender,Male,Female,0.2871463100000002,Q4,inferred,,Inferred from name,Male,male,female,0.5654954345010443,0.5654606035011309,3.483099991341554e-05
EAT5C_W34,gender,Male,Female,0.31826349999999987,Q4,inferred,,Inferred from name,Male,male,female,0.8564203605000067,0.8564198354999868,5.250000199019667e-07
EAT5D_W34,gender,Male,Female,0.250491737495083,Q4,inferred,,Inferred from name,Male,male,female,0.9949673765503266,0.9949673715503269,4.99999974756804e-09
EVOBIOA_W34,gender,Male,Female,0.0754553,Q2,inferred,,Inferred from name,Male,male,female,0.15728885000000004,0.15728885000000004,0.0
EVOBIOB_W34,gender,Male,Female,0.13486962000000002,Q3,inferred,,Inferred from name,Male,male,female,0.48044180999999997,0.48044180999999997,0.0
EVOPERS3_W34,gender,Male,Female,0.06027303999999983,Q2,inferred,,Inferred from name,Male,male,female,0.815416079,0.815416079,0.0
EVOTHREE_W34,gender,Male,Female,0.04082140000000001,Q1,inferred,,Inferred from name,Male,male,female,0.38139690000000004,0.3813968995,5.000000413701855e-10
FUD22_W34,gender,Male,Female,0.04161787999999995,Q1,inferred,,Inferred from name,Male,male,female,1.2633575850703722,0.7407703428906313,0.522587242179741
FUD24_W34,gender,Male,Female,0.004887359999999924,Q1,inferred,,Inferred from name,Male,male,female,0.07431348002101293,0.19597819664369856,-0.12166471662268563
FUD33B_W34,gender,Male,Female,0.010624351970052043,Q1,inferred,,Inferred from name,Male,male,female,0.20762955500000002,0.20762955500000002,0.0
FUD35_W34,gender,Male,Female,0.20807841000000013,Q4,inferred,,Inferred from name,Male,male,female,0.8652611530508706,0.8650849476563122,0.00017620539455842632
FUD37A_W34,gender,Male,Female,0.1387911224072796,Q3,inferred,,Inferred from name,Male,male,female,0.6605930300097197,0.6606603620106355,-6.73320009157985e-05
FUD37B_W34,gender,Male,Female,0.31001652390825574,Q4,inferred,,Inferred from name,Male,male,female,0.7887357643806929,0.7907967388971601,-0.00206097451646714
FUD37C_W34,gender,Male,Female,0.3344374266556259,Q4,inferred,,Inferred from name,Male,male,female,0.7565606899343741,0.7565669754342625,-6.285499888458723e-06
BETTERBIZ1F2D_W36,gender,Male,Female,0.13906907920001157,Q3,inferred,,Inferred from name,Male,male,female,0.18721750312782492,0.18721750312782492,0.0
BETTERBIZ1F2E_W36,gender,Male,Female,0.10112174500000007,Q2,inferred,,Inferred from name,Male,male,female,0.25962467,0.25962467,0.0
BETTERBIZ1F2H_W36,gender,Male,Female,0.05083484500000002,Q2,inferred,,Inferred from name,Male,male,female,0.17930833499999999,0.17930833499999999,0.0
BETTERBIZ2F2C_W36,gender,Male,Female,0.003796159999999965,Q1,inferred,,Inferred from name,Male,male,female,0.13595582,0.13595582,0.0
BETTERBIZ2F2E_W36,gender,Male,Female,0.07120169000000003,Q2,inferred,,Inferred from name,Male,male,female,0.14045164,0.14045164,0.0
BETTERBIZ2F2F_W36,gender,Male,Female,0.015175765000000008,Q1,inferred,,Inferred from name,Male,male,female,0.24453069,0.24453069,0.0
BETTERPOL1F1B_W36,gender,Male,Female,0.11506277838188708,Q3,inferred,,Inferred from name,Male,male,female,0.28068357,0.28068357,0.0
BETTERPOL1F1E_W36,gender,Male,Female,0.02863504499999997,Q1,inferred,,Inferred from name,Male,male,female,0.23456874000000003,0.23456874000000003,0.0
BETTERPOL1F1I_W36,gender,Male,Female,0.020927120000000042,Q1,inferred,,Inferred from name,Male,male,female,0.23307257500000003,0.23307257000000012,4.999999914101494e-09
BETTERPOL2F1A_W36,gender,Male,Female,0.1100957003638004,Q3,inferred,,Inferred from name,Male,male,female,0.13425760634257605,0.13425760634257605,0.0
BETTERPOL2F1C_W36,gender,Male,Female,0.02366024499999999,Q1,inferred,,Inferred from name,Male,male,female,0.195726475,0.195726475,0.0
BETTERPOL2F1D_W36,gender,Male,Female,0.06683086827838364,Q2,inferred,,Inferred from name,Male,male,female,0.23899250500000002,0.23899250500000002,0.0
BETTERPOL2F1F_W36,gender,Male,Female,0.07022496453138671,Q2,inferred,,Inferred from name,Male,male,female,0.20627795293722045,0.20627795293722045,0.0
E5_W36,gender,Male,Female,0.28371384678917827,Q4,inferred,,Inferred from name,Male,male,female,1.037363629499941,1.0373162200001302,4.7409499810857625e-05
ESSENBIZF2E_W36,gender,Male,Female,0.12374938000000002,Q3,inferred,,Inferred from name,Male,male,female,0.5376059085457854,0.5297572612091188,0.00784864733666657
ESSENBIZF2J_W36,gender,Male,Female,0.07901336665965797,Q2,inferred,,Inferred from name,Male,male,female,0.4117001125276225,0.41062165901212955,0.0010784535154929609
ESSENPOLF1A_W36,gender,Male,Female,0.005056240594104033,Q1,inferred,,Inferred from name,Male,male,female,0.120030198799698,0.12003019529969805,3.499999956524391e-09
ESSENPOLF1B_W36,gender,Male,Female,0.13900076468087597,Q3,inferred,,Inferred from name,Male,male,female,0.19403039455116222,0.34499540043419497,-0.15096500588303274
ESSENPOLF1D_W36,gender,Male,Female,0.019113471809949156,Q1,inferred,,Inferred from name,Male,male,female,0.24413043494184128,0.24410447744111163,2.595750072964531e-05
ESSENPOLF1G_W36,gender,Male,Female,0.019975089999999918,Q1,inferred,,Inferred from name,Male,male,female,0.39733542341571854,0.35916142991840866,0.03817399349730988
ESSENPOLF1H_W36,gender,Male,Female,0.16617941452302765,Q3,inferred,,Inferred from name,Male,male,female,0.45230230652303904,0.4523022035230394,1.0299999964047402e-07
HIGHEDWRNGB_W36,gender,Male,Female,0.21626960783730398,Q4,inferred,,Inferred from name,Male,male,female,0.7089741661990032,0.7243871924022189,-0.015413026203215718
HIGHEDWRNGC_W36,gender,Male,Female,0.2365128723563944,Q4,inferred,,Inferred from name,Male,male,female,0.6157396055224827,0.6604563562168347,-0.04471675069435199
IMPROVE1_W36,gender,Male,Female,0.2558220380755256,Q4,inferred,,Inferred from name,Male,male,female,1.063374111500015,1.0633742855000008,-1.7399998575307052e-07
IMPROVE2_W36,gender,Male,Female,0.37886175195758826,Q4,inferred,,Inferred from name,Male,male,female,0.8308257045012453,0.8308024075026846,2.3296998560629056e-05
IMPROVE3_W36,gender,Male,Female,0.4380959699999999,Q4,inferred,,Inferred from name,Male,male,female,1.3411485310004552,1.3412237524996886,-7.522149923344656e-05
MOREWMN1F2_W36,gender,Male,Female,0.08016822000000007,Q2,inferred,,Inferred from name,Male,male,female,0.18548688127439072,0.2528672674119501,-0.06738038613755937
POLCHF1_W36,gender,Male,Female,0.11088972999999996,Q3,inferred,,Inferred from name,Male,male,female,0.75667803,0.75667803,0.0
TRAITBIZMF2C_W36,gender,Male,Female,0.01692983000000009,Q1,inferred,,Inferred from name,Male,male,female,0.16081207499999994,0.16081207274999998,2.24999996412123e-09
TRAITBIZMF2D_W36,gender,Male,Female,0.04837335499999995,Q1,inferred,,Inferred from name,Male,male,female,0.19618879325000016,0.1961886734999978,1.1975000235864286e-07
TRAITBIZMF2E_W36,gender,Male,Female,0.047860681249754344,Q1,inferred,,Inferred from name,Male,male,female,0.12497542750024576,0.12497540350024644,2.3999999321233645e-08
TRAITBIZMF2G_W36,gender,Male,Female,0.02493734500000011,Q1,inferred,,Inferred from name,Male,male,female,0.2964897190508769,0.2855441650131576,0.010945554037719296
TRAITBIZWF2C_W36,gender,Male,Female,0.08499667866851895,Q2,inferred,,Inferred from name,Male,male,female,0.2818550817500004,0.28185515799999983,-7.624999942557054e-08
TRAITBIZWF2D_W36,gender,Male,Female,0.05977729499999995,Q2,inferred,,Inferred from name,Male,male,female,0.2175313089999999,0.21753134224999982,-3.324999992004862e-08
TRAITBIZWF2E_W36,gender,Male,Female,0.02512165500000002,Q1,inferred,,Inferred from name,Male,male,female,0.3417655330000005,0.34176555950000087,-2.650000036075184e-08
TRAITBIZWF2G_W36,gender,Male,Female,0.007233266034997077,Q1,inferred,,Inferred from name,Male,male,female,0.3960632937882746,0.39645678653360494,-0.0003934927453303483
TRAITPOLMF1B_W36,gender,Male,Female,0.04691485000000006,Q1,inferred,,Inferred from name,Male,male,female,0.36168424600330484,0.33840331224572034,0.0232809337575845
TRAITPOLMF1C_W36,gender,Male,Female,0.058866184999999904,Q2,inferred,,Inferred from name,Male,male,female,0.21104835175000064,0.21104831599999996,3.575000068201106e-08
TRAITPOLMF1D_W36,gender,Male,Female,0.02277273614339609,Q1,inferred,,Inferred from name,Male,male,female,0.20421655370783437,0.20421650970783406,4.400000030990725e-08
TRAITPOLMF1E_W36,gender,Male,Female,0.03634763499999999,Q1,inferred,,Inferred from name,Male,male,female,0.13418692374999958,0.13418663225001454,2.914999850389677e-07
TRAITPOLMF1F_W36,gender,Male,Female,0.07763790844281045,Q2,inferred,,Inferred from name,Male,male,female,0.2769998343664952,0.2707872198541871,0.0062126145123081455
TRAITPOLMF1G_W36,gender,Male,Female,0.02511408230362816,Q1,inferred,,Inferred from name,Male,male,female,0.2630855623295338,0.26939556429902817,-0.006310001969494383
TRAITPOLWF1A_W36,gender,Male,Female,0.04861821999999999,Q1,inferred,,Inferred from name,Male,male,female,0.21645391175006573,0.21645489950000008,-9.87749934344695e-07
TRAITPOLWF1C_W36,gender,Male,Female,0.04557793901507745,Q1,inferred,,Inferred from name,Male,male,female,0.34884460574989695,0.34884874875001953,-4.14300012258062e-06
TRAITPOLWF1D_W36,gender,Male,Female,0.06005998082735997,Q2,inferred,,Inferred from name,Male,male,female,0.21402482350000057,0.2140248317500002,-8.249999627896187e-09
TRAITPOLWF1E_W36,gender,Male,Female,0.09019199499999997,Q2,inferred,,Inferred from name,Male,male,female,0.31170326649999497,0.31170336125000164,-9.475000667391598e-08
