qkey,class_label,wasserstein,regime,neutral_wasserstein,delta_vs_neutral
BETTERPOL1F1E_W36,male,0.23456733000011284,Neutral (N=0),0.23456733000011284,0.0
BETTERPOL1F1E_W36,female,0.2246912550001128,Neutral (N=0),0.2246912550001128,0.0
BETTERPOL1F1I_W36,male,0.23306901999985782,Neutral (N=0),0.23306901999985782,0.0
BETTERPOL1F1I_W36,female,0.21214189999985777,Neutral (N=0),0.21214189999985777,0.0
BETTERPOL2F1A_W36,male,0.1342566413425954,Neutral (N=0),0.1342566413425954,0.0
BETTERPOL2F1A_W36,female,0.17194592000001935,Neutral (N=0),0.17194592000001935,0.0
BETTERPOL2F1C_W36,male,0.1957253000001058,Neutral (N=0),0.1957253000001058,0.0
BETTERPOL2F1C_W36,female,0.1902303850001058,Neutral (N=0),0.1902303850001058,0.0
BETTERPOL2F1D_W36,male,0.2389917949999929,Neutral (N=0),0.2389917949999929,0.0
BETTERPOL2F1D_W36,female,0.17216092672160926,Neutral (N=0),0.17216092672160926,0.0
BETTERPOL2F1F_W36,male,0.20627706293721162,Neutral (N=0),0.20627706293721162,0.0
BETTERPOL2F1F_W36,female,0.22335750999999116,Neutral (N=0),0.22335750999999116,0.0
E5_W36,male,0.9546312404000205,Neutral (N=0),0.9546312404000205,0.0
E5_W36,female,0.6709173936108425,Neutral (N=0),0.6709173936108425,0.0
ESSENBIZF2E_W36,male,0.24384725934826482,Neutral (N=0),0.24384725934826482,0.0
ESSENBIZF2E_W36,female,0.1986162593482648,Neutral (N=0),0.1986162593482648,0.0
ESSENBIZF2J_W36,male,0.5172226444414278,Neutral (N=0),0.5172226444414278,0.0
ESSENBIZF2J_W36,female,0.5619235115411388,Neutral (N=0),0.5619235115411388,0.0
ESSENPOLF1A_W36,male,0.12000916880074963,Neutral (N=0),0.12000916880074963,0.0
ESSENPOLF1A_W36,female,0.11980659000105154,Neutral (N=0),0.11980659000105154,0.0
ESSENPOLF1B_W36,male,0.45445017318075853,Neutral (N=0),0.45445017318075853,0.0
ESSENPOLF1B_W36,female,0.31544940849988257,Neutral (N=0),0.31544940849988257,0.0
ESSENPOLF1D_W36,male,0.22117110290104647,Neutral (N=0),0.22117110290104647,0.0
ESSENPOLF1D_W36,female,0.21356699045955696,Neutral (N=0),0.21356699045955696,0.0
ESSENPOLF1G_W36,male,0.4954049700013365,Neutral (N=0),0.4954049700013365,0.0
ESSENPOLF1G_W36,female,0.5038074000013364,Neutral (N=0),0.5038074000013364,0.0
ESSENPOLF1H_W36,male,0.4313377941037281,Neutral (N=0),0.4313377941037281,0.0
ESSENPOLF1H_W36,female,0.26515837958070043,Neutral (N=0),0.26515837958070043,0.0
HIGHEDWRNGB_W36,male,0.6210485331889761,Neutral (N=0),0.6210485331889761,0.0
HIGHEDWRNGB_W36,female,0.8373181410262801,Neutral (N=0),0.8373181410262801,0.0
HIGHEDWRNGC_W36,male,0.5252955400765643,Neutral (N=0),0.5252955400765643,0.0
HIGHEDWRNGC_W36,female,0.7618084124329587,Neutral (N=0),0.7618084124329587,0.0
IMPROVE1_W36,male,0.4456735573525753,Neutral (N=0),0.4456735573525753,0.0
IMPROVE1_W36,female,0.39806049092111195,Neutral (N=0),0.39806049092111195,0.0
IMPROVE2_W36,male,0.8309773300003233,Neutral (N=0),0.8309773300003233,0.0
IMPROVE2_W36,female,0.6600003734002794,Neutral (N=0),0.6600003734002794,0.0
IMPROVE3_W36,male,0.7331118205625601,Neutral (N=0),0.7331118205625601,0.0
IMPROVE3_W36,female,0.6398664905625602,Neutral (N=0),0.6398664905625602,0.0
MOREWMN1F2_W36,male,0.2603882499993052,Neutral (N=0),0.2603882499993052,0.0
MOREWMN1F2_W36,female,0.18022002999930514,Neutral (N=0),0.18022002999930514,0.0
POLCHF1_W36,male,0.756304499973853,Neutral (N=0),0.756304499973853,0.0
POLCHF1_W36,female,0.698861489973853,Neutral (N=0),0.698861489973853,0.0
TRAITBIZMF2C_W36,male,0.16081168499999604,Neutral (N=0),0.16081168499999604,0.0
TRAITBIZMF2C_W36,female,0.17774151499999613,Neutral (N=0),0.17774151499999613,0.0
TRAITBIZMF2D_W36,male,0.19618836500003933,Neutral (N=0),0.19618836500003933,0.0
TRAITBIZMF2D_W36,female,0.24456172000003928,Neutral (N=0),0.24456172000003928,0.0
TRAITBIZMF2E_W36,male,0.12497508875024221,Neutral (N=0),0.12497508875024221,0.0
